Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
10,182.40,-0.63,12.42
20,154.40,-0.86,10.46
30,181.30,-0.63,11.95
40,155.30,-0.86,10.19
50,178.30,-0.63,11.26
60,168.70,-1.63,9.01
70,191.30,-1.40,10.58
80,203.70,-0.65,12.71
90,214.00,0.10,14.33
100,215.00,-0.41,13.18
110,215.60,-0.16,13.21
120,221.40,0.09,14.51
130,161.60,-1.37,9.09
140,197.40,-0.39,12.65
150,179.70,-0.88,10.97
160,145.20,-1.11,9.42
170,197.00,-0.89,12.47
180,227.70,-0.16,14.34
190,156.40,-1.62,8.90
200,201.00,-0.65,11.89
210,156.20,-1.11,10.08
220,203.40,-1.41,10.95
230,206.90,-1.41,10.88
240,138.20,-1.09,10.18
250,189.80,-0.89,11.46
260,159.90,-0.87,10.44
270,206.90,-0.40,13.14
280,134.60,-1.35,8.46
290,180.40,-0.63,11.93
300,173.20,-0.62,12.03
310,191.70,-0.38,13.30
320,184.70,-0.63,12.59
330,165.50,-1.63,8.96
340,196.30,0.12,14.33
350,182.30,-1.14,10.61
360,188.40,-1.14,11.13
370,238.60,-0.17,14.77
380,147.40,-0.85,10.64
390,199.20,-0.39,13.56
400,173.60,-0.87,11.46
410,254.50,1.07,16.80
420,187.30,-0.88,12.48
430,186.90,-0.13,13.09
440,182.40,-1.14,10.82
450,169.50,-1.38,9.79
460,205.50,-0.40,13.38
470,160.90,-1.37,9.01
480,226.60,0.34,13.91
490,149.10,-2.12,7.71
500,185.00,-0.63,12.74
510,149.20,-1.11,9.37
520,184.70,-0.89,11.11
530,174.70,-0.37,11.96
540,172.10,-0.37,12.36
550,200.00,-0.90,12.27
560,167.10,-0.87,10.99
570,179.80,-1.38,10.48
580,180.00,-0.37,13.33
590,214.20,0.36,15.70
600,168.50,-1.37,10.58
610,207.00,0.36,14.59
620,205.10,-0.90,13.07
630,153.80,-1.11,10.81
640,184.60,-0.13,12.62
650,164.80,-1.63,8.92
660,176.70,-1.38,10.64
670,168.50,-0.62,11.56
680,170.30,-0.37,12.30
690,247.00,0.33,16.37
700,176.10,-1.38,11.01
710,174.20,-0.87,11.52
720,177.10,-0.37,12.57
730,189.10,-0.38,12.57
740,149.80,-1.36,9.29
750,158.70,-0.61,11.75
760,168.00,-0.62,11.79
770,198.40,-0.39,13.37
780,173.30,-0.37,12.77
790,222.20,-0.15,15.25
800,175.30,-0.37,12.24
810,229.40,0.85,16.84
820,187.40,1.13,14.66
830,225.10,0.34,15.45
840,187.60,0.13,14.27
850,167.20,-1.12,10.27
860,192.10,-1.40,10.46
870,245.40,0.84,17.86
880,221.10,0.60,16.27
890,186.30,-0.63,12.24
900,167.40,-1.12,10.95
910,168.40,-0.87,10.83
920,172.50,-1.38,10.68
930,200.50,-1.15,12.01
940,183.10,0.38,13.35
950,163.40,-0.36,12.46
960,229.00,0.09,15.30
970,194.40,-0.38,13.70
980,168.60,-0.87,10.96
990,189.10,-0.89,10.84
1000,202.20,-0.14,14.01
1010,207.90,0.11,15.46
1020,148.40,-1.36,9.78
1030,238.10,1.09,17.14
1040,187.80,-0.63,12.12
1050,181.60,-0.12,13.39
1060,166.80,-0.87,11.18
1070,180.30,-1.13,10.89
1080,183.70,-0.38,12.82
1090,158.90,-0.61,11.14
1100,190.30,-0.64,12.11
1110,168.10,-0.62,12.01
1120,169.50,-1.38,9.71
1130,185.50,-0.38,12.47
1140,208.80,-1.67,9.74
1150,172.10,-1.12,10.92
1160,205.90,-1.66,9.71
1170,185.70,-1.14,10.66
1180,214.60,-0.66,12.75
1190,233.00,-0.42,14.33
1200,225.00,0.34,15.28
1210,184.60,0.13,13.58
1220,220.80,0.10,14.93
1230,195.20,-0.14,12.16
1240,250.30,-0.19,14.46
1250,177.40,-1.39,9.83
1260,214.80,-0.66,12.48
1270,212.30,-0.66,12.22
1280,250.00,0.07,16.27
1290,264.10,1.08,19.77
1300,205.80,-0.40,12.93
1310,186.30,-0.38,12.73
1320,248.60,0.83,17.05
1330,271.90,0.81,17.71
1340,201.10,-0.64,12.85
1350,281.30,1.82,21.50
1360,209.10,-0.91,11.96
1370,235.20,0.33,15.04
1380,178.10,-0.88,11.99
1390,236.80,0.33,15.40
1400,241.80,1.09,17.07
1410,232.10,0.09,15.77
1420,203.00,-0.64,13.76
1430,177.50,-1.64,9.58
1440,183.70,-0.88,11.25
1450,203.60,-0.14,13.88
1460,197.60,-0.39,13.41
1470,160.40,-0.86,11.03
1480,218.60,-0.91,13.03
1490,236.70,0.34,16.59
1500,154.80,-1.36,9.90
1510,205.00,-0.40,12.76
1520,187.30,-0.63,12.19
1530,180.00,-0.88,12.20
1540,210.70,-0.65,14.08
1550,176.60,-1.13,10.88
1560,205.40,-0.14,14.05
1570,162.60,-1.88,8.68
1580,218.60,-0.15,14.51
1590,200.90,-0.90,12.36
1600,194.70,0.12,15.21
1610,157.10,-1.87,8.50
1620,285.70,1.05,19.28
1630,263.60,0.81,16.96
1640,264.40,1.07,18.26
1650,201.30,-0.90,10.95
1660,210.60,-0.90,12.73
1670,199.00,0.12,14.99
1680,151.10,-1.10,11.52
1690,197.50,-0.64,13.40
1700,192.60,-0.63,13.13
1710,182.40,-1.13,12.53
1720,156.40,-0.86,10.92
1730,206.30,-0.65,12.54
1740,298.40,1.30,21.67
1750,213.00,0.61,16.15
1760,174.00,-0.62,12.79
1770,183.20,-1.14,10.94
1780,244.10,0.08,16.48
1790,201.70,-0.39,13.54
1800,170.60,-0.62,12.25
1810,198.40,-0.38,14.66
1820,201.20,-0.13,14.97
1830,188.30,-0.38,13.15
1840,221.30,-0.41,14.24
1850,244.30,0.84,17.38
1860,225.30,0.60,16.58
1870,277.20,1.31,18.69
1880,185.70,-0.37,13.65
1890,266.00,1.07,19.59
1900,186.00,-0.13,12.75
1910,156.10,-0.86,10.34
1920,258.20,0.58,18.19
1930,268.00,1.58,20.56
1940,280.30,1.57,20.78
1950,312.80,2.30,23.95
1960,156.20,-1.11,10.90
1970,193.70,-0.89,12.49
1980,177.00,-0.62,12.48
1990,179.70,-0.12,12.93
2000,207.70,0.11,15.25
2010,259.40,1.08,18.52
2020,231.90,0.09,15.20
2030,202.30,-0.64,13.66
2040,228.90,-0.67,12.56
2050,189.20,-0.38,13.13
2060,219.80,-0.66,13.28
2070,173.30,-0.87,11.60
2080,217.80,-0.15,15.19
2090,267.30,0.56,17.90
2100,250.20,0.82,16.54
2110,268.30,-0.70,14.29
2120,252.90,1.08,17.33
2130,231.80,-0.68,12.43
2140,202.90,-1.16,10.69
2150,205.10,-0.39,13.73
2160,212.50,-0.40,13.24
2170,180.80,-0.88,11.41
2180,227.50,-1.17,12.38
2190,189.90,-0.88,12.71
2200,162.50,-2.13,8.62
2210,174.20,-1.64,8.94
2220,254.10,0.32,15.87
2230,196.30,-0.89,12.49
2240,212.90,0.36,15.35
2250,264.50,0.82,17.81
2260,182.00,-0.38,12.19
2270,255.60,1.08,18.55
2280,256.10,1.08,18.56
2290,232.60,-0.67,14.35
2300,203.50,-0.39,13.32
2310,233.50,0.84,16.53
2320,235.40,-0.67,14.25
2330,249.00,0.33,16.53
2340,221.80,-0.41,14.37
2350,301.20,1.54,20.17
2360,205.80,-0.14,14.19
2370,205.20,0.11,15.21
2380,294.80,2.06,22.19
2390,207.50,-0.90,12.72
2400,181.80,-0.88,11.94
2410,245.90,1.09,18.48
2420,235.90,-0.17,14.16
2430,230.50,-0.16,15.53
2440,194.30,-0.64,12.19
2450,234.50,0.09,15.68
2460,225.80,-0.16,15.31
2470,213.10,0.10,15.09
2480,181.40,-0.88,11.66
2490,246.50,-0.17,16.29
2500,225.20,0.09,15.35
2510,203.40,-0.90,12.38
2520,194.80,-0.89,12.64
2530,283.40,2.07,22.16
2540,288.90,2.32,22.80
2550,223.80,-0.92,12.95
2560,231.50,0.09,15.43
2570,183.30,-0.13,12.00
2580,244.60,0.08,15.46
2590,294.20,1.56,21.35
2600,193.20,-0.63,13.19
2610,217.60,0.36,16.16
2620,220.30,0.35,16.47
2630,257.40,1.08,19.48
2640,259.10,0.83,18.32
2650,193.30,-0.89,12.37
2660,228.80,0.60,17.01
2670,213.20,0.11,15.92
2680,182.70,-0.38,12.98
2690,270.20,1.83,20.80
2700,219.20,-0.66,13.84
2710,209.90,-0.15,13.81
2720,238.00,-0.17,15.45
2730,199.20,-0.14,13.18
2740,180.70,-0.12,14.54
2750,202.50,-1.16,10.65
2760,200.90,-0.14,14.33
2770,192.40,-0.38,14.25
2780,230.70,0.85,17.36
2790,222.90,0.61,17.19
2800,184.50,-0.88,11.53
2810,186.90,-0.88,12.47
2820,205.80,-0.14,14.40
2830,220.60,0.35,16.18
2840,200.30,-0.13,14.99
2850,221.00,0.35,16.60
2860,219.60,-0.15,16.12
2870,176.00,-0.12,12.40
2880,231.80,0.61,19.02
2890,252.20,0.33,17.65
2900,271.80,0.30,15.98
2910,185.10,-0.63,13.43
2920,215.40,-0.40,15.02
2930,236.60,1.85,19.74
2940,184.60,-0.12,14.68
2950,289.20,1.56,21.82
2960,189.30,0.12,14.33
2970,237.20,0.09,16.20
2980,187.10,0.13,14.81
2990,198.70,-0.13,14.40
3000,164.40,-1.37,10.56
3010,283.00,1.57,21.37
3020,270.20,2.08,22.16
3030,271.50,1.07,19.52
3040,174.30,-1.12,12.30
3050,264.90,1.08,19.87
3060,192.20,-0.63,13.70
3070,252.90,0.32,16.66
3080,217.90,0.36,16.49
3090,253.80,0.83,17.97
3100,196.60,-0.64,13.23
3110,206.30,-0.39,13.75
3120,185.40,-0.12,14.64
3130,208.70,0.36,15.86
3140,193.90,-0.38,14.24
3150,225.50,-0.66,14.25
3160,222.60,0.10,16.20
3170,166.20,-0.87,11.46
3180,193.30,-0.89,13.08
3190,219.60,0.35,16.23
3200,200.80,0.62,15.65
3210,222.40,0.35,15.97
3220,209.70,0.11,15.54
3230,251.90,1.09,19.51
3240,214.60,0.61,15.82
3250,279.30,1.82,21.78
3260,177.60,-1.38,10.32
3270,258.10,1.33,19.90
3280,268.40,1.58,20.89
3290,202.90,-0.39,14.45
3300,230.80,1.60,17.87
3310,205.60,-0.65,12.92
3320,214.40,0.36,15.49
3330,189.90,-1.65,10.23
3340,221.30,0.60,16.49
3350,224.60,0.60,15.87
3360,232.90,0.60,17.89
3370,201.00,-0.89,12.74
3380,285.10,2.06,19.58
3390,197.20,-0.13,14.67
3400,272.00,2.08,21.68
3410,244.00,0.84,18.81
3420,174.60,-1.63,10.67
3430,240.40,0.09,16.72
3440,283.30,2.32,23.13
3450,315.20,3.81,25.62
3460,281.70,1.82,21.42
3470,238.10,-0.16,16.38
3480,205.70,0.87,16.17
3490,269.60,1.07,19.59
3500,228.90,0.60,17.32
3510,250.20,1.59,20.30
3520,187.30,-1.39,10.55
3530,181.60,-0.37,12.84
3540,173.90,-0.87,12.49
3550,321.40,2.80,25.70
3560,224.30,0.10,16.30
3570,217.90,-0.40,14.82
3580,286.70,1.31,20.53
3590,239.90,0.85,18.95
3600,250.90,0.83,17.61
3610,205.30,0.36,15.15
3620,234.00,0.85,18.00
3630,287.80,2.07,22.90
3640,309.40,3.06,25.20
3650,211.40,-0.91,12.44
3660,271.50,1.32,20.53
3670,222.70,-0.41,14.94
3680,253.80,0.83,18.20
3690,234.20,-0.16,16.11
3700,198.40,-0.13,14.59
3710,221.30,0.35,15.97
3720,204.20,0.11,15.01
3730,183.20,-1.64,10.65
3740,214.10,0.36,15.88
3750,212.90,0.11,16.23
3760,270.30,1.57,20.34
3770,181.70,-0.62,12.91
3780,234.20,1.10,18.42
3790,208.00,0.37,16.53
3800,186.00,0.13,14.85
3810,289.10,1.81,21.53
3820,237.40,0.59,17.86
3830,227.60,0.60,17.88
3840,201.40,-1.15,12.33
3850,281.40,2.07,22.62
3860,225.70,0.86,18.42
3870,226.00,0.61,18.12
3880,199.20,0.12,15.75
3890,306.40,2.81,24.43
3900,188.20,0.88,15.10
3910,263.60,1.58,20.99
3920,271.50,2.58,22.72
3930,295.00,2.82,23.95
3940,288.00,1.81,21.89
3950,158.10,-0.60,12.86
3960,211.70,0.62,17.70
3970,249.80,1.09,18.78
3980,236.40,0.34,16.16
3990,184.70,0.38,14.72
4000,203.10,0.88,17.39
4010,283.80,2.32,23.18
4020,193.10,-0.13,14.59
4030,287.30,1.82,22.41
4040,218.20,0.61,16.92
4050,242.00,0.34,18.16
4060,235.30,0.60,17.85
4070,205.40,-0.64,13.61
4080,224.80,0.36,18.13
4090,140.30,-1.60,9.05
4100,187.70,-1.39,10.46
4110,193.00,-0.38,14.91
4120,176.00,-0.87,12.48
4130,175.10,0.38,13.38
4140,180.80,-0.36,14.91
4150,218.80,0.61,16.32
4160,192.60,-0.38,14.64
4170,218.20,0.36,17.60
4180,200.90,0.12,14.94
4190,126.20,-2.09,8.37
4200,282.60,2.07,22.97
4210,251.80,1.34,20.77
4220,265.80,1.58,20.00
4230,193.60,0.38,15.37
4240,273.70,2.33,22.84
4250,214.30,1.12,18.50
4260,227.20,0.86,18.66
4270,218.90,0.36,16.62
4280,177.60,-0.37,13.98
4290,316.10,2.80,25.48
4300,244.50,0.59,18.10
4310,222.10,0.61,17.82
4320,270.80,1.83,22.11
4330,247.20,1.09,19.08
4340,248.20,1.60,21.38
4350,218.90,-0.40,15.08
4360,165.10,-1.12,11.25
4370,252.40,0.33,17.80
4380,197.70,-0.63,14.12
4390,243.40,1.10,20.04
4400,211.60,0.36,16.56
4410,272.70,1.32,19.94
4420,178.90,-0.62,12.63
4430,215.10,0.37,17.92
4440,255.10,1.85,21.55
4450,255.60,0.83,19.36
4460,234.80,1.61,20.32
4470,336.50,3.29,26.76
4480,231.80,1.10,18.70
4490,253.10,1.09,20.15
4500,213.70,0.86,16.88
4510,167.00,-0.11,13.56
4520,252.40,1.59,19.82
4530,274.20,2.33,22.80
4540,267.00,2.08,21.46
4550,256.90,1.34,20.08
4560,158.80,-0.10,13.37
4570,221.70,0.35,16.27
4580,281.50,2.32,22.51
4590,199.50,-0.64,13.76
