Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
3520,120.60,2.61,10.06
3530,124.50,3.11,10.14
3540,143.70,5.54,11.19
3550,115.90,3.99,9.57
3560,148.50,6.03,10.98
3570,176.90,6.22,13.46
3580,126.40,4.11,10.18
3590,132.30,4.47,9.60
3600,174.90,7.22,13.30
3610,124.00,3.15,8.99
3620,168.70,8.86,14.09
3630,126.00,3.66,9.12
3640,168.00,8.00,12.76
3650,130.70,4.10,10.00
3660,104.30,1.74,8.32
3670,128.30,2.92,10.51
3680,121.80,3.98,9.46
3690,135.20,3.92,10.49
3700,116.40,1.34,8.68
3710,117.10,3.66,9.09
3720,105.60,1.73,8.20
3730,121.20,4.12,10.20
3740,182.10,9.34,13.95
3750,146.20,4.16,11.62
3760,130.20,5.42,10.37
3770,122.60,4.98,9.56
3780,121.40,2.98,9.56
3790,141.30,4.46,11.45
3800,131.70,4.74,10.84
3810,105.00,2.17,8.94
3820,170.20,6.42,13.19
3830,122.10,2.98,9.45
3840,170.10,4.27,12.29
3850,136.30,3.54,10.99
3860,100.00,1.68,9.12
3870,140.50,5.26,11.44
3880,131.30,3.96,9.32
3890,156.50,6.34,11.38
3900,126.30,3.16,9.17
3910,118.70,2.17,9.20
3920,135.70,3.24,10.92
3930,149.30,5.04,11.16
3940,147.10,5.48,11.95
3950,114.50,3.99,9.55
3960,153.70,3.21,10.79
3970,159.10,7.25,11.68
3980,127.80,4.80,9.95
3990,177.50,8.12,13.48
4000,201.60,6.96,14.67
4010,166.70,5.25,11.72
4020,210.00,8.96,14.80
4030,120.30,3.48,9.46
4040,108.30,2.99,9.46
4050,112.70,2.68,9.33
4060,154.10,6.20,12.59
4070,113.30,2.35,8.82
4080,144.70,4.43,11.06
4090,134.80,3.78,9.77
4100,115.30,3.18,9.35
4110,139.00,4.47,9.60
4120,116.00,4.04,8.62
4130,125.10,4.48,9.56
4140,118.00,3.66,8.98
4150,124.00,2.68,9.48
4160,143.70,5.41,10.43
4170,109.80,3.86,8.88
4180,134.80,4.97,9.46
4190,182.00,9.67,14.56
4200,144.40,5.85,11.31
4210,146.70,4.10,10.37
4220,105.60,0.86,8.80
4230,122.90,3.10,9.96
4240,162.60,5.09,12.62
4250,158.60,5.33,11.26
4260,113.40,2.67,9.06
4270,142.70,5.26,11.43
4280,122.40,2.67,9.28
4290,138.80,5.54,11.05
4300,131.70,4.61,10.29
4310,123.50,2.66,9.10
4320,124.30,2.73,8.46
4330,214.60,11.16,16.87
4340,139.20,5.23,10.77
4350,135.80,3.77,9.69
4360,188.90,7.62,13.55
4370,128.60,3.65,9.07
4380,148.00,5.03,11.02
4390,103.50,3.05,8.55
4400,175.40,7.68,12.55
4410,127.70,3.03,8.58
4420,154.40,6.16,11.86
4430,108.40,3.36,8.89
4440,222.30,11.48,15.57
4450,118.30,4.99,9.56
4460,172.80,7.49,12.76
4470,110.60,2.36,8.98
4480,144.50,5.45,11.29
4490,201.10,10.50,15.54
4500,159.80,5.46,11.90
4510,105.00,3.49,9.37
4520,116.70,3.17,9.11
4530,210.10,11.22,15.99
4540,126.40,3.98,9.51
4550,126.70,4.10,9.97
4560,144.20,5.81,10.52
4570,208.90,8.31,13.88
4580,144.60,5.48,11.97
4590,152.30,3.58,10.14
4600,117.80,1.80,9.82
4610,125.70,5.12,10.38
4620,102.50,1.24,8.30
4630,138.60,4.09,10.07
4640,123.80,3.84,8.80
4650,159.50,5.64,11.56
4660,137.60,5.91,10.45
4670,174.30,6.09,12.80
4680,149.10,5.08,10.10
4690,113.70,3.35,8.71
4700,103.30,2.36,8.80
4710,133.70,3.65,9.13
4720,152.10,6.25,11.47
4730,129.50,5.47,9.47
4740,111.30,0.85,8.73
4750,155.40,6.52,10.98
4760,141.40,5.59,10.19
4770,144.80,4.60,10.27
4780,113.70,2.80,9.66
4790,123.60,5.02,8.33
4800,130.70,5.98,9.58
4810,147.70,6.46,9.55
4820,169.70,7.28,12.38
4830,121.80,2.16,9.18
4840,174.30,8.19,12.72
4850,132.60,3.65,9.11
4860,152.10,7.62,10.96
4870,157.10,5.07,12.03
4880,103.00,0.43,8.04
4890,117.70,1.85,8.78
4900,179.40,7.31,13.23
4910,177.30,7.35,13.95
4920,147.10,3.77,9.77
4930,119.80,4.34,8.74
4940,219.00,10.11,16.14
4950,178.00,9.94,13.91
4960,152.20,5.75,11.50
4970,130.10,2.66,9.19
4980,111.70,2.67,9.11
4990,117.00,4.17,9.30
5000,188.30,7.72,13.66
5010,176.70,9.28,14.61
5020,122.90,3.53,8.47
5030,163.20,5.15,11.76
5040,133.90,4.60,10.09
5050,124.80,4.66,9.13
5060,161.00,6.92,13.00
5070,114.50,3.66,9.00
5080,153.80,6.48,12.07
5090,154.30,6.89,10.35
5100,157.20,5.03,11.15
5110,140.00,3.77,9.69
5120,206.20,8.20,13.63
5130,143.90,6.35,11.26
5140,128.60,5.47,9.52
5150,102.70,3.55,8.54
5160,132.60,4.10,10.12
5170,120.40,4.03,8.40
5180,202.90,6.65,12.44
5190,127.10,2.52,8.38
5200,143.80,6.08,9.96
5210,107.70,1.86,8.88
5220,121.20,4.93,10.53
5230,139.10,4.46,9.48
5240,142.70,4.14,9.02
5250,131.80,3.96,9.35
5260,129.30,4.17,9.40
5270,139.20,5.77,9.69
5280,118.80,1.35,8.81
5290,112.30,1.36,8.91
5300,151.40,6.02,10.91
5310,132.10,3.78,9.71
5320,108.00,-0.09,7.89
5330,175.30,9.27,12.43
5340,106.60,2.23,8.25
5350,162.60,8.52,11.03
5360,140.50,4.22,10.61
5370,139.20,3.79,9.97
5380,145.00,4.97,9.85
5390,138.40,4.23,10.75
5400,164.20,8.92,11.16
5410,166.30,6.83,11.30
5420,138.60,5.27,9.70
5430,175.40,7.96,12.10
5440,159.00,6.56,11.87
5450,129.80,4.47,9.48
5460,142.00,4.40,10.31
5470,185.40,7.44,12.07
5480,134.80,3.00,10.25
5490,139.80,4.59,10.04
5500,217.50,11.70,15.88
5510,119.40,2.34,8.70
5520,164.40,7.56,11.89
5530,145.10,3.64,9.12
5540,114.20,2.36,9.03
5550,152.00,7.76,9.68
5560,114.10,4.17,9.14
5570,150.40,4.58,10.10
5580,133.10,4.33,8.68
5590,146.70,5.96,9.50
5600,121.20,3.29,9.76
5610,132.80,3.02,8.44
5620,151.70,4.53,11.04
5630,160.80,5.57,10.08
5640,132.70,5.41,10.41
5650,152.40,5.08,10.14
5660,108.10,2.35,8.66
5670,138.80,5.04,11.02
5680,125.50,2.52,8.43
5690,138.40,3.71,10.52
5700,139.40,3.96,9.38
5710,137.80,5.47,9.54
5720,128.70,5.46,9.32
5730,131.10,3.98,9.59
5740,121.40,2.66,9.18
5750,125.80,3.66,9.19
5760,136.40,2.77,9.70
5770,139.90,4.96,9.50
5780,119.80,4.53,8.52
5790,134.50,2.14,9.01
5800,138.90,5.78,9.84
5810,139.00,6.78,9.79
5820,187.10,6.36,10.38
5830,136.20,3.51,8.38
5840,134.40,3.64,8.99
5850,106.50,1.86,8.78
5860,126.80,3.29,9.89
5870,134.90,2.64,9.04
5880,129.90,4.33,8.73
5890,156.70,6.57,10.09
5900,144.70,4.51,8.47
5910,155.80,5.76,9.71
5920,154.80,4.57,10.07
5930,133.70,4.47,9.48
5940,129.20,3.02,8.37
5950,201.40,7.37,12.86
5960,137.20,6.96,9.46
5970,143.80,4.45,9.40
5980,193.40,7.88,12.88
5990,128.70,5.16,9.19
6000,139.80,5.96,9.46
6010,157.80,6.25,9.69
6020,191.50,8.03,11.82
6030,140.30,5.40,10.34
6040,186.40,10.12,13.61
6050,162.80,5.38,10.37
6060,192.40,8.53,11.84
6070,146.10,4.95,9.32
6080,149.40,3.14,9.19
6090,121.00,4.03,8.46
6100,151.00,4.94,9.35
6110,143.50,4.45,9.33
6120,135.00,5.97,9.48
6130,173.30,6.87,10.41
6140,173.70,8.32,11.35
6150,171.90,3.98,8.54
6160,139.10,4.97,9.66
6170,137.30,5.96,9.40
6180,184.70,7.36,10.43
6190,165.20,5.20,8.67
6200,150.60,5.96,9.63
6210,144.70,4.14,9.18
6220,131.60,2.15,9.03
6230,148.80,4.72,10.78
6240,141.10,4.64,9.11
6250,181.30,7.00,11.11
6260,148.80,3.14,9.27
6270,156.50,4.58,10.11
6280,137.90,4.23,8.72
6290,141.20,4.63,8.99
6300,136.80,3.46,9.32
6310,167.10,6.65,11.91
6320,166.10,7.94,9.48
6330,132.80,5.34,8.90
6340,134.00,1.83,8.76
6350,207.20,7.05,12.58
6360,142.80,4.32,8.73
6370,190.20,7.12,9.68
6380,124.50,3.66,9.18
6390,137.10,4.96,9.37
6400,216.50,8.91,11.94
6410,166.40,4.88,10.46
6420,155.70,5.26,9.72
6430,162.80,4.97,10.06
6440,158.30,4.88,10.26
6450,166.40,5.06,9.98
6460,213.10,5.79,9.44
6470,163.20,4.94,9.52
6480,123.00,4.03,8.48
6490,192.60,7.13,9.96
6500,183.00,6.23,9.69
6510,195.40,6.80,11.33
6520,163.50,5.83,9.38
6530,219.40,6.67,11.24
6540,168.60,6.96,10.04
6550,139.00,3.54,9.01
6560,195.50,8.43,12.02
6570,167.30,5.33,9.35
6580,187.90,6.40,11.14
6590,163.30,3.53,9.26
6600,203.30,8.05,10.50
6610,183.70,6.13,9.69
6620,185.50,7.71,11.38
6630,146.70,3.82,8.69
6640,237.90,6.48,9.85
6650,177.10,5.55,9.98
6660,178.30,4.29,8.82
6670,155.60,4.02,8.99
6680,154.10,3.62,9.00
6690,142.40,2.67,9.78
6700,117.40,1.22,8.14
6710,191.00,5.31,9.52
6720,215.20,9.30,11.81
6730,176.60,6.82,9.38
6740,174.30,6.33,9.59
6750,179.50,6.82,9.36
6760,243.40,7.97,9.69
6770,202.20,5.35,10.44
6780,185.20,7.08,8.72
6790,196.80,4.79,9.23
6800,203.30,7.11,9.69
6810,212.70,5.86,10.92
6820,193.40,4.71,9.49
6830,222.80,5.82,10.22
6840,141.80,3.01,8.40
6850,215.30,5.90,9.69
6860,200.40,6.25,10.38
6870,133.30,3.01,8.39
6880,161.40,3.53,9.24
6890,216.30,6.63,10.33
6900,138.60,5.33,8.74
6910,196.00,7.40,9.36
6920,170.30,6.02,9.27
6930,191.80,4.20,9.37
6940,258.50,6.72,11.04
6950,172.50,5.43,9.52
6960,311.60,8.46,12.95
6970,127.10,1.21,8.17
6980,218.70,5.13,10.34
6990,175.30,4.19,8.66
7000,161.10,4.34,9.48
7010,200.50,5.01,9.51
7020,168.20,2.79,8.67
7030,253.00,4.44,9.40
7040,194.30,3.88,8.99
7050,180.70,6.21,9.34
7060,222.00,6.67,9.37
7070,209.50,7.19,9.45
7080,221.40,7.58,9.47
7090,252.10,5.07,10.00
7100,215.60,7.88,9.33
7110,198.90,5.20,9.49
7120,262.40,7.25,9.69
7130,272.00,8.14,9.70
7140,256.00,8.17,12.07
7150,222.00,5.84,10.67
7160,206.30,6.25,8.59
7170,209.20,4.83,10.16
7180,253.20,7.63,11.07
7190,320.50,2.98,9.51
7200,208.20,4.59,9.38
7210,206.80,4.79,9.33
7220,227.40,6.99,9.73
7230,235.00,4.96,9.43
7240,274.00,6.27,10.34
7250,210.70,4.14,8.50
7260,267.70,6.84,11.73
7270,267.00,8.65,9.70
7280,243.90,7.35,9.39
7290,246.70,5.32,8.78
7300,229.70,7.39,9.83
7310,195.00,4.29,9.14
7320,264.10,7.73,9.35
7330,260.50,7.40,10.58
7340,165.40,3.83,9.37
7350,292.10,9.84,11.78
7360,238.50,7.47,9.69
7370,211.60,7.02,7.91
7380,163.20,4.16,9.85
7390,261.40,7.10,8.71
7400,289.40,9.44,12.11
7410,319.40,9.14,12.63
7420,336.50,7.79,12.03
7430,325.20,7.39,9.71
7440,275.80,5.69,8.72
7450,292.40,5.65,10.37
7460,233.80,4.96,9.42
7470,194.00,3.16,8.54
7480,214.40,5.98,9.39
7490,320.00,5.08,9.36
7500,344.10,10.52,12.70
7510,317.90,8.49,9.69
7520,277.00,4.72,9.40
7530,338.10,5.38,9.76
7540,227.80,8.85,8.92
7550,224.10,6.12,10.34
7560,203.00,4.64,8.41
7570,335.30,8.29,11.99
7580,170.10,3.52,9.33
7590,175.30,5.27,8.44
7600,211.30,5.58,9.33
7610,248.20,6.95,9.36
7620,277.80,6.96,10.25
7630,298.00,6.11,9.52
7640,172.20,1.86,8.13
7650,213.20,5.63,8.22
7660,273.90,5.62,9.35
7670,365.80,8.49,10.49
7680,308.50,7.40,9.71
7690,340.40,12.78,9.78
7700,287.00,3.48,8.75
7710,162.20,3.18,8.11
7720,254.60,7.71,8.43
7730,286.90,9.53,11.86
7740,282.50,9.73,9.69
7750,382.30,7.45,12.11
7760,298.50,5.47,8.72
7770,188.40,3.89,6.64
7780,316.20,8.68,9.31
7790,207.80,3.81,7.58
7800,161.30,5.16,7.55
7810,338.40,11.91,10.49
7820,235.40,3.31,8.35
7830,328.40,6.44,8.58
7840,209.70,7.89,9.37
7850,280.80,7.49,8.92
7860,291.50,7.30,9.22
7870,206.50,3.37,6.59
7880,240.20,7.03,8.78
7890,352.90,7.73,11.02
7900,390.70,7.92,9.69
7910,321.70,7.47,9.38
7930,536.50,12.92,17.84
7940,266.50,7.94,9.49
7950,331.60,8.56,11.38
7960,310.90,5.95,8.53
7990,862.50,20.60,24.78
8000,213.90,5.27,9.06
8010,261.60,5.61,8.82
8020,243.50,3.96,9.45
8030,251.50,6.88,7.78
8040,253.80,5.85,9.47
8050,259.10,7.19,5.72
8060,128.30,0.85,6.94
8070,154.30,4.28,5.50
8080,241.20,4.64,9.18
8090,380.80,9.35,10.16
8100,140.70,1.59,5.67
8110,396.90,7.62,9.56
8130,498.00,13.69,16.17
8140,267.60,3.98,5.81
8150,248.70,4.66,7.28
8160,252.00,3.90,8.53
8180,459.70,10.63,15.95
8190,141.90,6.92,6.25
8200,288.20,4.28,8.63
8210,226.50,5.79,7.27
8240,415.70,8.94,13.21
8250,187.70,2.68,6.31
8270,548.80,16.47,17.01
8280,300.60,9.75,8.32
8290,112.20,3.52,5.49
8320,677.70,8.34,19.23
8360,914.60,15.01,26.71
8390,474.60,9.52,16.59
8430,701.00,14.91,24.11
8440,82.30,1.30,4.32
8470,472.80,9.56,17.40
8480,78.40,1.30,4.36
8510,330.20,2.93,11.02
8520,166.30,2.23,7.04
8590,571.20,8.15,24.66
8630,444.20,9.50,17.87
8640,68.70,1.83,4.62
8660,38.90,-0.37,4.20
10,167.60,0.08,8.39
20,170.40,-0.83,8.32
30,154.30,-0.82,8.24
40,146.50,-0.30,8.36
50,176.50,1.29,8.79
60,172.50,1.50,8.79
70,153.70,0.50,8.54
80,174.60,-0.33,8.30
90,175.70,0.62,9.36
100,142.50,-0.94,7.53
110,174.80,1.48,8.50
120,163.90,0.48,8.43
130,161.40,-0.82,8.32
140,163.20,-0.83,8.14
150,187.50,0.97,8.53
160,152.50,-0.81,8.19
170,174.40,-0.84,8.06
180,186.50,0.97,8.58
190,162.60,-0.83,8.17
200,162.40,-0.82,8.23
210,185.20,0.48,8.67
220,176.20,-0.85,8.01
230,180.70,0.10,9.02
240,149.80,-0.12,7.99
250,159.60,-0.83,8.07
260,161.60,-0.82,8.35
270,176.60,-0.01,8.72
280,146.70,-0.82,8.01
290,153.20,-0.82,8.19
300,174.40,-0.32,8.57
310,162.00,-0.01,8.58
320,143.10,-0.80,8.24
330,155.90,-0.82,8.24
340,154.40,-0.81,8.27
350,156.00,-0.30,8.60
360,188.10,0.10,9.14
370,146.50,0.07,7.84
380,162.50,-0.81,8.43
390,172.90,0.48,8.52
400,176.30,0.98,8.67
410,159.90,-0.84,7.96
420,140.00,0.02,8.74
430,165.90,-0.32,8.36
440,155.50,-0.81,8.41
450,161.30,1.00,8.60
460,178.80,-0.03,8.35
470,187.00,0.46,8.43
480,157.30,-0.82,8.20
490,166.50,-0.32,8.35
500,166.10,-0.83,8.13
510,161.50,-0.01,8.44
520,175.70,2.50,8.86
530,163.20,0.50,8.69
540,163.50,0.49,8.49
550,161.60,2.30,8.73
560,141.30,-0.81,8.14
570,151.10,-0.79,8.58
580,183.00,1.48,8.72
590,162.80,-0.81,8.48
600,176.00,0.47,8.49
