Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
2160,255.80,2.09,21.55
2170,326.60,3.55,27.04
2180,306.00,3.06,24.99
2190,312.40,3.31,25.02
2200,299.70,2.82,24.49
2210,257.20,1.85,22.32
2220,287.80,3.33,25.19
2230,284.40,3.33,24.24
2240,324.40,4.06,28.93
2250,328.40,3.81,29.12
2260,332.80,4.06,29.16
2270,313.50,3.82,27.87
2280,343.90,4.55,29.81
2290,286.10,3.33,24.57
2300,215.30,0.61,17.25
2310,314.80,4.07,28.13
2320,280.60,2.34,24.92
2330,248.10,1.60,20.84
2340,331.30,4.05,28.01
2350,222.10,1.37,19.02
2360,324.70,4.07,29.54
2370,340.30,4.55,29.56
2380,376.40,6.54,34.15
2390,313.80,3.57,27.61
2400,380.60,5.53,33.70
2410,347.30,4.80,30.76
2420,238.10,1.60,19.51
2430,298.30,2.57,24.17
2440,235.70,1.61,19.91
2450,233.00,1.36,19.22
2460,256.90,2.10,22.62
2470,308.40,3.32,27.49
2480,234.90,1.86,20.48
2490,214.90,1.12,19.27
2500,275.50,1.83,22.19
2510,301.20,3.82,26.38
2520,306.50,3.82,27.33
2530,303.10,3.32,26.31
2540,301.60,2.82,26.57
2550,256.90,1.84,21.76
2560,281.60,2.83,23.59
2570,282.60,2.58,24.43
2580,306.70,3.32,26.47
2590,281.00,2.08,23.49
2600,366.70,5.04,32.26
2610,391.60,6.27,34.71
2620,327.50,3.05,26.75
2630,260.60,2.34,22.56
2640,296.00,2.82,25.67
2650,409.30,6.52,36.60
2660,304.10,3.07,26.39
2670,291.90,3.08,25.06
2680,310.00,3.31,25.27
2690,295.40,3.08,25.88
2700,347.20,4.80,31.23
2710,282.10,3.33,24.64
2720,299.40,2.82,26.34
2730,270.10,1.84,22.76
2740,367.40,5.29,33.12
2750,283.80,2.07,22.02
2760,280.70,1.83,23.14
2770,360.30,4.54,31.55
2780,395.80,6.02,34.70
2790,323.20,3.81,27.37
2800,262.00,2.09,21.37
2810,343.10,5.30,30.19
2820,275.10,2.34,24.05
2830,263.10,2.09,21.78
2840,280.00,2.58,24.13
2850,354.70,4.54,31.04
2860,301.20,3.32,26.22
2870,281.00,3.08,24.65
2880,312.90,3.56,25.57
2890,233.80,1.36,19.86
2900,248.50,1.85,21.31
2910,277.80,2.59,24.52
2920,354.40,4.54,30.97
2930,308.70,3.57,26.71
2940,285.00,2.58,24.86
2950,381.70,5.02,32.52
2960,282.00,2.58,23.58
2970,327.40,4.56,29.49
2980,308.60,3.57,26.89
2990,348.40,4.80,30.84
3000,375.10,5.28,33.02
3010,301.40,3.07,25.47
3020,310.40,3.57,27.23
3030,306.10,3.06,25.54
3040,370.40,4.53,31.49
3050,217.90,1.12,18.48
3060,271.80,2.34,23.02
3070,213.80,0.11,16.14
3080,361.90,4.79,32.03
3090,328.00,4.56,28.85
3100,359.70,5.79,31.82
3110,330.30,4.31,29.42
3120,343.80,3.80,30.15
3130,363.30,4.53,31.10
3140,290.00,3.08,25.94
3150,380.10,5.28,33.31
3160,346.60,4.29,29.54
3170,319.70,3.81,28.14
3180,358.70,6.04,32.20
3190,321.70,3.31,28.07
3200,303.80,3.32,26.30
3210,299.90,3.07,25.89
3220,298.10,3.58,26.15
3230,310.80,3.06,25.87
3240,287.70,3.08,25.55
3250,306.10,3.32,26.72
3260,323.20,3.81,29.12
3270,371.00,5.54,33.82
3280,297.90,4.08,26.46
3290,356.80,4.54,30.41
3300,229.30,1.11,20.17
3310,320.30,3.82,28.59
3320,249.80,1.85,22.37
3330,258.70,2.35,22.89
3340,264.80,2.09,23.03
3350,330.10,4.81,29.18
3360,260.20,2.35,23.14
3370,335.00,3.80,29.42
3380,339.90,4.56,31.00
3390,373.20,5.03,32.14
3400,261.20,1.85,23.12
3410,367.40,5.04,32.83
3420,267.30,2.09,23.04
3430,286.70,3.33,25.63
3440,332.40,4.31,30.17
3450,307.20,4.07,27.69
3460,315.90,3.31,27.66
3470,273.40,2.58,23.09
3480,341.80,4.55,29.39
3490,300.90,3.83,27.17
3500,347.40,4.80,31.40
3510,266.60,2.34,23.01
3520,390.10,5.77,34.23
3530,303.20,3.57,27.05
3540,242.30,2.36,21.41
3550,269.50,2.34,24.19
3560,312.10,3.82,27.68
3570,316.80,3.57,28.16
3580,364.60,4.79,31.95
3590,287.20,3.34,26.29
3600,240.50,1.86,21.64
3610,324.00,4.07,29.85
3620,258.10,2.35,23.17
3630,320.10,4.32,28.93
3640,291.90,2.57,23.47
3650,258.60,2.09,21.76
3660,311.00,3.31,26.38
3670,292.20,3.58,25.46
3680,294.60,3.58,27.03
3690,335.00,5.06,30.62
3700,306.70,3.32,27.66
3710,256.70,1.59,21.58
3720,268.20,3.10,24.26
3730,247.00,1.85,21.87
3740,335.90,4.30,29.30
3750,347.20,4.30,30.47
3760,319.30,3.56,28.13
3770,384.40,6.03,34.94
3780,401.50,5.77,35.37
3790,303.70,3.57,26.23
3800,274.00,2.59,23.76
3810,319.90,4.82,28.92
3820,322.00,4.06,28.22
3830,383.60,6.03,34.18
3840,197.50,0.13,16.10
3850,190.50,0.13,16.33
3860,346.90,4.30,30.90
3870,400.00,6.02,35.98
3880,318.40,4.57,28.82
3890,295.10,3.33,25.56
3900,259.30,2.35,22.66
3910,325.30,3.81,29.25
3920,231.10,0.85,17.81
3930,321.30,3.56,27.43
3940,339.60,4.55,30.04
3950,353.30,4.80,31.32
3960,349.90,4.80,31.59
3970,301.30,3.08,27.22
3980,263.70,2.35,23.63
3990,318.40,4.07,28.21
4000,376.00,5.53,33.38
4010,347.80,4.30,31.00
4020,321.60,3.31,28.13
4030,304.70,3.57,27.01
4040,263.90,2.09,22.74
4050,336.00,4.05,29.62
4060,315.30,4.57,28.64
4070,356.00,4.80,32.68
4080,310.30,4.32,28.13
4090,327.00,4.31,29.41
4100,317.80,3.06,26.12
4110,345.90,4.80,31.18
4120,353.20,4.29,30.19
4130,283.30,3.34,25.26
4140,357.80,5.55,32.41
4150,219.20,1.12,19.57
4160,326.20,3.80,27.46
4170,266.60,3.10,24.22
4180,326.30,4.06,29.42
4190,280.00,3.09,25.13
4200,306.70,3.82,26.89
4210,338.30,4.81,30.93
4220,350.90,4.55,31.90
4230,339.80,5.06,31.22
4240,380.70,5.54,34.87
4250,383.40,6.03,35.15
4260,336.00,4.06,30.32
4270,393.00,6.53,35.36
4280,342.90,4.55,29.16
4290,265.00,2.09,23.15
4300,318.20,4.57,29.07
4310,296.90,3.83,27.08
4320,323.20,4.07,29.18
4330,308.40,3.07,26.70
4340,254.70,2.85,22.31
4350,322.00,3.81,28.76
4360,361.90,6.05,33.42
4370,337.60,4.81,31.15
4380,350.40,4.80,30.73
4390,303.50,3.58,27.40
4400,293.20,2.83,26.25
4410,306.00,3.57,27.39
4420,321.40,4.32,29.39
4430,289.50,2.83,26.18
4440,333.10,4.06,29.59
4450,275.70,2.59,24.90
4460,332.90,5.06,29.96
4470,276.40,2.34,24.76
4480,305.30,4.07,26.89
4490,349.30,4.55,30.82
4500,293.10,3.08,26.04
4510,324.90,4.57,30.12
4520,346.10,5.06,32.04
4530,338.90,4.81,30.81
4540,272.50,2.84,24.08
4550,329.90,4.31,28.89
4560,335.40,4.81,31.08
4570,352.90,5.05,31.83
4580,241.50,1.86,21.21
4590,310.50,3.57,27.27
4600,375.80,6.29,34.26
4610,360.10,4.79,32.13
4620,310.80,3.57,28.04
4630,314.70,3.57,28.21
4640,316.90,4.07,27.99
4650,372.50,5.79,33.45
4660,312.80,4.07,28.61
4670,378.20,6.79,34.80
4680,326.50,4.31,28.91
4690,323.30,4.32,29.50
4700,262.90,3.10,23.46
4710,365.20,5.29,33.13
4720,324.30,3.81,28.83
4730,320.90,4.57,29.04
4740,311.50,3.82,28.24
4750,343.50,4.56,31.53
4760,284.20,3.34,25.95
4770,364.10,5.05,33.69
4780,299.70,4.08,27.25
4790,249.80,2.36,22.98
4800,287.60,3.59,26.08
4810,282.20,2.84,25.37
4820,326.40,4.07,30.12
4830,356.10,5.55,31.88
4840,262.60,2.60,23.37
4850,317.90,4.32,29.27
4860,286.90,3.59,26.31
4870,256.70,2.35,23.46
4880,403.70,6.27,36.05
4890,387.50,6.28,35.43
4900,379.60,5.28,34.19
4910,285.40,3.34,25.59
4920,344.70,4.81,31.52
4930,297.30,3.58,27.03
4940,327.20,4.56,29.40
4950,244.30,2.36,22.02
4960,337.30,4.30,29.41
4970,328.50,4.57,30.36
4980,360.50,5.55,32.72
4990,369.80,6.04,34.06
5000,235.60,1.61,21.25
5010,312.90,3.57,27.78
5020,353.30,5.30,32.62
5030,334.80,4.81,30.75
5040,341.70,4.30,30.50
5050,314.90,3.82,28.75
5060,266.60,2.85,24.37
5070,371.50,5.29,34.19
5080,355.60,4.80,32.63
5090,324.60,4.32,29.89
5100,279.00,2.84,24.91
5110,308.70,3.57,27.77
5120,403.20,7.28,37.29
5130,322.10,3.82,29.11
5140,368.90,5.79,33.31
5150,371.70,6.04,33.59
5160,339.70,4.81,30.73
5170,329.90,4.31,29.80
5180,316.50,4.07,28.16
5190,334.30,4.56,31.06
5200,359.90,5.80,33.29
5210,271.70,3.09,24.80
5220,309.50,3.82,28.09
5230,301.70,3.83,27.53
5240,278.50,2.84,25.28
5250,333.70,4.56,30.17
5260,278.50,3.34,25.63
5270,324.10,4.57,29.83
5280,353.80,4.80,31.79
5290,312.60,4.07,28.75
5300,309.00,3.57,27.91
5310,331.10,4.06,29.24
5320,308.60,3.57,27.91
5330,308.70,3.32,27.52
5340,355.50,5.55,32.88
5350,354.50,5.55,32.30
5360,329.70,4.31,28.64
5370,268.00,3.10,24.54
5380,238.60,1.86,21.72
5390,350.20,5.80,31.73
5400,317.60,3.82,28.83
5410,313.70,4.07,28.20
5420,205.20,0.88,18.47
5430,382.00,6.04,35.15
5440,300.10,4.08,27.84
5450,299.60,3.58,27.47
5460,326.50,4.07,30.19
5470,380.90,6.29,35.39
5480,368.00,4.78,30.97
5490,323.50,4.32,29.51
5500,362.50,5.30,33.51
5510,343.50,4.80,30.10
5520,354.00,5.05,32.31
5530,307.90,4.08,28.09
5540,326.40,4.81,29.65
5550,341.00,5.06,32.14
5560,335.10,4.31,30.67
5570,312.20,4.32,28.17
5580,385.80,6.29,35.91
5590,344.50,4.80,31.16
5600,286.50,4.09,26.49
5610,329.60,4.81,30.17
5620,281.60,3.09,25.61
5630,335.10,4.56,31.13
5640,341.90,5.06,31.54
5650,370.70,5.54,33.74
5660,361.40,5.55,33.39
5670,311.30,4.08,28.85
5680,328.40,4.81,29.51
5690,361.70,5.29,32.84
5700,338.50,5.31,31.26
5710,373.10,5.79,34.61
5720,309.80,4.58,28.67
5730,353.90,5.30,32.65
5740,334.60,4.56,30.75
5750,358.30,5.80,33.44
5760,375.70,5.53,33.27
5770,322.80,3.57,29.08
5780,357.70,5.55,32.78
5790,331.40,4.57,30.89
5800,370.50,6.04,34.40
5810,320.30,3.82,28.80
5820,410.00,6.52,38.11
5830,314.90,4.32,28.47
5840,367.70,5.29,33.41
5850,325.00,4.56,29.31
5860,326.00,4.57,30.39
5870,285.70,3.59,26.19
5880,300.50,3.83,27.45
5890,311.70,3.57,27.85
5900,378.70,5.79,35.49
5910,363.10,5.05,33.54
5920,335.40,5.06,30.88
5930,296.60,3.58,27.50
5940,358.90,5.80,33.34
5950,350.70,4.80,31.99
5960,325.30,4.57,29.96
5970,301.60,3.58,27.89
5980,253.30,3.11,23.86
5990,373.70,6.04,34.85
6000,317.60,4.57,29.13
6010,265.60,2.85,24.45
6020,293.70,3.83,26.79
6030,341.20,5.06,31.44
6040,173.40,0.40,16.08
6050,341.30,5.31,31.57
6060,388.30,6.03,35.92
6070,339.80,5.06,31.41
6080,323.60,4.57,30.03
6090,336.70,4.81,31.83
6100,382.50,6.29,35.49
6110,383.80,6.29,35.87
6120,312.00,4.33,28.92
6130,300.50,3.58,27.62
6140,377.80,6.04,35.51
6150,331.70,4.82,30.86
6160,394.90,6.53,37.35
6170,246.30,2.61,23.17
6180,297.60,3.08,27.13
6190,392.70,6.53,37.00
6200,330.20,4.07,30.62
6210,380.80,5.53,34.57
6220,356.70,5.55,33.50
6230,271.00,3.09,24.63
6240,349.80,4.81,32.95
6250,356.90,6.30,33.37
6260,331.60,4.56,30.68
6270,320.30,4.07,29.41
6280,368.40,5.79,33.98
6290,295.90,3.58,27.22
6300,325.90,4.32,30.50
6310,346.00,5.56,32.59
6320,220.20,1.37,20.18
6330,248.30,2.86,23.46
6340,327.90,4.32,30.84
6350,305.30,4.08,28.27
6360,331.40,5.07,31.00
6370,285.00,3.59,25.86
6380,315.20,4.32,29.10
6390,312.10,4.33,28.97
6400,313.00,4.33,29.32
6410,386.10,5.79,36.04
6420,297.10,3.58,27.70
6430,315.80,4.07,29.25
6440,304.80,3.58,28.21
6450,289.20,3.34,26.46
6460,349.10,5.06,32.61
6470,404.30,6.78,38.16
6480,297.70,3.33,27.21
6490,306.70,3.58,28.53
6500,380.80,6.04,35.65
6510,312.10,3.83,29.35
6520,363.90,5.04,32.87
6530,392.40,6.28,36.32
6540,315.40,4.32,29.36
6550,311.40,3.58,29.16
6560,316.50,4.32,29.15
6570,355.00,5.55,32.94
6580,315.00,3.82,28.99
6590,353.50,5.30,33.14
6600,321.20,3.82,29.70
6610,371.90,5.79,34.64
6620,352.00,5.06,32.98
6630,316.90,4.07,29.13
6640,318.70,4.57,29.46
6650,354.10,4.80,32.70
6660,297.20,3.83,27.78
6670,303.10,3.33,27.99
6680,348.70,5.31,32.62
6690,306.70,4.33,28.40
6700,372.90,6.55,35.23
6710,281.40,3.09,25.88
6720,325.00,4.82,30.39
6730,318.40,4.07,29.18
6740,301.20,4.33,28.18
6750,373.70,5.29,34.64
6760,361.80,5.55,33.30
6770,358.50,5.05,33.69
6780,315.50,4.07,29.14
6790,287.30,3.84,26.71
6800,323.80,4.57,30.30
6810,368.10,6.05,34.79
6820,321.70,4.07,30.16
6830,325.20,4.57,30.40
6840,350.30,5.81,32.93
6850,321.40,4.07,29.56
6860,311.80,4.33,29.08
6870,361.80,5.30,33.79
6880,298.10,3.83,27.55
6890,285.40,3.84,26.28
6900,336.40,5.31,31.41
6910,341.30,4.56,31.99
6920,381.70,6.54,35.84
6930,354.70,5.05,33.42
6940,377.20,6.79,35.41
6950,342.50,4.56,32.03
6960,376.20,6.04,35.38
6970,285.90,3.84,26.88
6980,331.90,4.07,30.99
6990,300.20,4.08,28.22
7000,321.10,4.57,29.84
7010,351.90,5.06,32.97
7020,338.60,5.06,31.40
7030,238.30,1.61,22.08
7040,343.40,5.31,31.56
7050,362.90,5.30,33.72
7060,281.40,3.59,26.27
7070,383.70,6.29,36.28
7080,321.10,4.07,30.49
7090,295.20,3.08,27.10
7100,355.80,5.80,33.35
7110,379.10,6.04,35.75
7120,341.40,4.56,31.95
7130,344.00,5.05,31.19
7140,315.60,4.57,29.34
7150,368.00,5.55,34.40
7160,376.40,5.79,35.32
7170,316.90,3.82,28.97
7180,344.90,4.81,32.06
7190,380.00,6.04,35.76
7200,291.20,3.09,26.82
7210,354.30,5.30,33.12
7220,357.80,5.05,33.35
7230,368.20,6.05,34.96
7240,315.40,4.83,29.68
7250,354.50,5.05,32.56
7260,303.30,4.08,28.93
7270,347.60,5.06,32.95
7280,375.90,6.54,35.28
7290,335.60,5.56,31.48
7300,368.90,5.55,34.47
7310,343.00,4.81,32.01
7320,366.20,6.05,34.64
7330,340.20,4.31,31.30
7340,336.60,4.81,30.76
7350,286.00,3.34,26.81
7360,353.90,5.80,33.26
7370,368.00,5.55,34.72
7380,367.00,5.80,34.01
7390,325.20,4.57,30.39
7400,319.80,4.07,29.90
7410,337.80,5.06,31.89
7420,330.00,4.82,30.60
7430,366.70,5.80,34.54
7440,254.60,2.86,24.31
7450,337.00,5.56,31.29
7460,328.30,4.82,30.87
7470,333.60,4.56,31.11
7480,340.20,5.06,32.13
7490,294.60,2.83,27.01
7500,317.20,4.07,29.53
7510,335.10,5.31,31.46
7520,251.70,1.86,23.53
7530,381.80,6.04,36.21
7540,302.30,3.83,27.28
7550,314.20,4.58,29.90
7560,334.80,4.06,30.04
7570,325.70,4.32,30.33
7580,346.00,5.31,32.66
7590,356.40,5.30,33.47
7600,342.70,5.31,31.77
7610,373.30,5.80,35.37
7620,373.20,5.80,35.30
7630,324.60,3.82,30.27
7640,311.00,4.58,29.09
7650,351.90,5.56,33.33
7660,342.40,4.81,31.98
7670,340.80,4.81,31.64
7680,365.10,5.80,34.04
7690,398.20,6.78,36.62
7700,378.50,5.79,35.70
7710,364.00,5.55,34.52
7720,340.90,4.81,31.95
7730,309.20,3.83,28.70
7740,354.90,5.30,32.19
7750,388.40,6.79,36.74
7760,366.60,6.05,34.68
7770,392.90,6.54,37.20
7780,369.50,5.55,34.67
7790,349.00,4.81,32.75
7800,357.90,5.05,33.70
7810,300.60,3.58,27.90
7820,337.10,4.56,31.42
7830,316.50,4.07,29.45
7840,381.90,6.04,35.94
7850,285.10,3.59,26.67
7860,275.20,2.84,25.23
7870,316.00,4.07,29.10
7880,388.30,6.54,36.77
7890,334.80,5.31,31.31
7900,341.20,4.56,31.53
7910,379.00,6.29,35.92
7920,339.80,5.06,32.22
7930,281.20,3.34,26.13
7940,382.30,6.29,35.96
7950,343.60,5.06,32.56
7960,322.40,4.07,29.80
7970,321.70,4.57,30.27
7980,366.00,5.55,34.89
7990,340.70,5.31,31.92
8000,363.00,5.30,33.88
8010,312.80,4.58,29.52
8020,333.10,5.07,31.44
8030,344.70,4.81,32.68
8040,299.80,3.58,28.19
8050,296.70,3.58,26.83
8060,325.80,5.07,30.85
