Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
5350,366.50,29.01,37.06
5360,319.10,24.53,32.46
5370,344.50,26.13,34.95
5380,335.00,25.69,34.02
5390,302.00,22.46,30.79
5400,355.30,27.57,35.98
5410,340.00,25.91,34.44
5420,370.00,29.22,37.30
5430,340.90,25.91,34.56
5440,349.10,27.35,35.43
5450,324.60,24.75,32.90
5460,298.00,21.65,30.37
5470,360.10,27.78,36.38
5480,365.00,28.50,36.84
5490,282.30,20.59,28.86
5500,334.80,25.18,33.86
5510,355.20,27.57,35.91
5520,330.00,24.47,33.48
5530,334.50,25.18,33.86
5540,336.40,25.69,34.10
5550,340.00,25.91,34.43
5560,369.10,29.22,37.25
5570,360.00,27.78,36.38
5580,330.90,25.47,33.52
5590,312.30,23.30,31.78
5600,324.70,24.25,32.91
5610,359.80,27.78,36.38
5620,340.20,26.40,34.38
5630,344.20,26.62,34.87
5640,355.60,27.56,35.91
5650,370.40,29.22,37.32
5660,324.50,24.75,32.95
5670,321.70,24.03,32.54
5680,318.60,24.02,32.35
5690,355.00,27.57,35.91
5700,355.00,27.56,35.85
5710,339.80,25.41,34.43
5720,279.90,20.58,28.66
5730,335.60,25.68,33.88
5740,324.40,24.75,32.95
5750,345.10,26.13,34.93
5760,325.20,24.25,32.93
5770,355.00,27.07,35.92
5780,365.00,28.50,36.84
5790,339.80,25.91,34.53
5800,342.30,26.12,34.76
5810,332.90,25.18,33.73
5820,343.10,26.62,34.85
5830,316.60,23.52,32.18
5840,343.50,26.12,34.74
5850,343.90,26.13,34.89
5860,328.50,24.46,33.29
5870,355.00,27.06,35.89
5880,359.50,27.78,36.28
5890,370.50,29.22,37.35
5900,374.90,29.94,37.75
5910,337.60,25.90,34.27
5920,342.50,26.12,34.69
5930,324.20,24.25,32.93
5940,327.30,24.96,33.29
5950,373.50,29.44,37.74
5960,334.20,25.19,33.89
5970,333.30,25.18,33.78
5980,334.00,25.69,33.90
5990,353.50,27.06,35.75
6000,316.40,23.52,32.20
6010,343.60,26.12,34.83
6020,321.50,23.74,32.66
6030,322.60,24.24,32.79
6040,338.50,25.40,34.29
6050,350.50,27.34,35.40
6060,336.80,25.40,34.17
6070,360.10,27.79,36.47
6080,334.20,25.19,33.90
6090,343.30,26.12,34.79
6100,338.90,25.40,34.34
6110,351.20,26.85,35.51
6120,348.00,26.84,35.29
6130,354.40,27.56,35.88
6140,287.50,21.30,29.32
6150,355.10,27.06,35.89
6160,317.30,24.02,32.28
6170,344.20,26.62,34.87
6180,347.40,26.84,35.28
6190,332.70,25.18,33.75
6200,338.40,25.40,34.29
6210,342.40,26.12,34.76
6220,355.00,27.07,35.94
6230,344.90,26.12,34.88
6240,355.10,27.07,35.95
6250,334.10,25.18,33.80
6260,364.10,28.50,36.81
6270,341.00,25.91,34.57
6280,343.30,26.62,34.80
6290,350.20,26.84,35.33
6300,369.90,28.72,37.36
6310,360.00,27.78,36.40
6320,375.60,29.94,37.78
6330,345.00,26.62,34.90
6340,354.40,27.57,35.89
6350,343.80,26.12,34.81
6360,330.00,24.97,33.46
6370,358.60,27.78,36.29
6380,355.60,27.57,35.95
6390,260.90,18.70,26.80
6400,339.80,25.41,34.45
6410,348.70,26.84,35.29
6420,375.00,29.44,37.81
6430,350.00,26.35,35.40
6440,322.70,24.24,32.83
6450,360.00,28.28,36.39
6460,354.90,27.06,35.88
6470,355.60,27.56,35.91
6480,354.50,27.56,35.85
6490,354.90,27.06,35.87
6500,358.90,27.78,36.34
6510,313.20,23.30,31.84
6520,365.30,28.51,36.94
6530,349.40,26.85,35.40
6540,338.80,25.90,34.37
6550,358.30,28.28,36.33
6560,363.50,28.50,36.74
6570,360.00,27.79,36.40
6580,317.50,23.52,32.31
6590,348.10,26.84,35.25
6600,349.40,26.84,35.38
6610,339.20,25.91,34.39
6620,327.00,24.46,33.22
6630,348.40,26.84,35.30
6640,370.40,29.23,37.46
6650,355.00,27.07,35.94
6660,359.90,27.78,36.36
6670,370.10,29.23,37.47
6680,365.00,28.50,36.88
6690,297.60,22.24,30.30
6700,345.00,26.63,34.98
6710,370.00,29.23,37.40
6720,355.10,27.06,35.89
6730,335.00,25.18,33.87
6740,359.80,28.29,36.45
6750,320.10,23.53,32.48
6760,335.00,25.19,33.96
6770,355.00,27.07,35.92
6780,328.90,24.96,33.34
6790,338.50,25.90,34.30
6800,329.20,24.47,33.43
6810,346.40,26.33,35.10
6820,289.80,21.21,29.58
6830,359.60,27.78,36.35
6840,349.50,26.84,35.34
6850,370.50,29.22,37.41
6860,364.90,28.50,36.87
6870,365.70,29.01,36.92
6880,354.40,27.56,35.82
6890,360.00,27.79,36.41
6900,331.30,24.97,33.58
6910,338.30,25.40,34.32
6920,331.60,25.17,33.60
6930,348.80,26.84,35.27
6940,365.00,28.50,36.88
6950,349.10,26.84,35.34
6960,343.40,26.12,34.81
6970,331.90,25.17,33.60
6980,339.70,26.41,34.50
6990,329.00,24.96,33.38
7000,281.10,20.58,28.75
7010,333.40,25.18,33.79
7020,327.00,24.96,33.19
7030,327.90,24.46,33.29
7040,343.80,26.62,34.82
7050,350.20,26.85,35.50
7060,338.20,25.90,34.29
7070,329.50,24.47,33.45
7080,348.50,26.84,35.23
7090,352.30,27.56,35.75
7100,344.10,26.62,34.87
7110,354.10,27.56,35.85
7120,353.30,27.56,35.80
7130,322.70,23.74,32.77
7140,323.70,24.25,32.94
7150,341.70,26.12,34.73
7160,339.60,25.91,34.41
7170,369.00,29.22,37.30
7180,341.80,26.12,34.67
7190,385.00,30.38,38.83
7200,355.00,27.06,35.89
7210,355.00,27.06,35.88
7220,360.00,27.78,36.35
7230,339.10,25.91,34.41
7240,333.40,25.18,33.84
7250,354.30,27.56,35.77
7260,321.20,24.24,32.69
7270,306.20,22.58,31.21
7280,338.40,25.40,34.29
7290,340.50,26.41,34.46
7300,359.40,28.28,36.36
7310,355.10,27.57,35.94
7320,360.00,27.78,36.34
7330,328.90,24.97,33.44
7340,343.50,26.12,34.82
7350,317.60,23.02,32.29
7360,353.90,27.57,35.89
7370,275.00,19.86,28.15
7380,350.00,26.35,35.46
7390,350.00,26.35,35.46
7400,369.10,29.22,37.31
7410,369.40,29.22,37.26
7420,339.20,25.40,34.37
7430,303.40,22.97,30.90
7440,333.90,25.69,33.90
7450,339.10,25.90,34.37
7460,342.50,26.12,34.77
7470,353.10,27.56,35.77
7480,348.80,26.84,35.35
7490,350.00,26.84,35.34
7500,370.00,29.22,37.34
7510,340.00,25.91,34.42
7520,365.00,28.50,36.82
7530,328.50,24.46,33.35
7540,329.00,24.96,33.35
7550,355.10,27.06,35.89
7560,355.10,27.56,35.89
7570,343.80,26.13,34.91
7580,339.10,25.90,34.25
7590,333.60,25.18,33.85
7600,349.00,26.84,35.32
