Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
10400,314.36,22.30,28.09
10450,312.00,21.64,27.87
10500,314.22,22.06,28.06
10550,314.68,22.02,28.03
10600,326.44,22.83,28.89
10650,325.06,22.75,28.78
10700,322.40,23.02,28.66
10750,318.30,22.35,28.36
10800,315.84,22.11,28.15
10850,326.88,23.19,28.95
10900,303.28,21.11,27.28
10950,311.02,21.63,27.84
11000,324.02,22.83,28.85
11050,311.66,21.45,27.73
11100,309.82,21.60,27.45
11150,312.38,21.39,27.81
11200,312.00,21.55,27.72
11250,305.40,21.25,27.28
11300,310.24,21.93,27.77
11350,316.58,22.07,28.26
11400,311.78,21.69,27.75
11450,321.64,22.54,28.60
11500,314.98,21.94,28.03
11550,314.48,21.88,28.04
11600,310.24,21.64,27.83
11650,318.28,22.41,28.31
11700,315.60,22.02,28.04
11750,317.88,22.16,28.17
11800,312.98,21.69,27.76
11850,329.92,23.24,29.07
11900,323.08,22.56,28.49
11950,323.34,22.12,28.58
12000,328.58,23.33,28.98
12050,325.08,22.50,28.71
12100,330.06,23.53,29.23
12150,333.88,24.13,29.45
12200,331.00,23.08,29.20
12250,320.00,22.70,28.48
12300,326.32,22.75,28.90
12350,339.34,24.61,29.89
12400,331.02,23.60,29.22
12450,324.42,23.57,28.76
12500,323.90,22.60,28.59
12550,323.90,22.84,28.64
12600,318.78,22.03,28.31
12650,321.32,22.95,28.78
12700,319.32,22.96,28.42
12750,317.66,22.41,28.36
12800,320.68,22.50,28.48
12850,319.72,22.63,28.38
12900,336.94,24.34,29.71
12950,324.28,22.99,28.79
13000,323.72,22.99,28.78
13050,338.68,23.94,29.68
13100,315.60,22.23,28.19
13150,324.38,22.65,28.87
13200,331.92,23.61,29.36
13250,319.42,22.46,28.47
13300,326.76,23.32,29.06
13350,329.60,23.99,29.40
13400,328.32,23.24,29.09
13450,325.08,23.08,29.03
13500,329.10,23.95,29.26
13550,319.44,22.70,28.61
13600,330.98,24.08,29.53
13650,325.58,23.08,29.02
13700,311.82,21.88,28.04
13750,328.12,23.57,29.23
13800,311.48,21.64,27.86
13850,320.72,22.78,28.61
13900,316.00,22.46,28.33
13950,325.36,23.08,29.05
14000,315.92,22.27,28.32
14050,331.06,23.80,29.50
14100,323.42,23.31,28.81
14150,318.90,22.75,28.61
14200,313.10,22.07,28.13
14250,325.92,22.79,28.87
14300,321.00,22.40,28.59
14350,318.32,22.51,28.60
14400,327.66,23.04,29.03
14450,312.34,21.78,27.98
14500,315.28,22.07,28.17
14550,332.38,23.37,29.34
14600,318.22,22.42,28.47
14650,333.10,23.85,29.33
14700,329.04,23.26,29.08
14750,318.66,22.35,28.29
14800,331.20,24.25,29.40
14850,320.98,23.26,28.58
14900,315.60,22.31,28.22
14950,318.88,22.55,28.35
15000,325.64,23.73,28.88
15050,337.00,24.11,29.56
15100,326.70,23.41,28.84
15150,343.00,24.61,30.03
15200,342.68,25.42,30.18
15250,339.32,25.41,29.96
15300,334.34,24.80,29.53
15350,328.66,24.17,29.19
15400,340.08,25.03,29.95
15450,325.26,23.43,28.76
15500,336.34,25.02,29.67
15550,345.32,26.09,30.44
15600,334.00,24.70,29.52
15650,330.68,24.17,29.31
15700,348.98,26.26,30.69
15750,344.02,25.60,30.24
15800,351.32,25.98,30.84
15850,328.20,24.51,29.26
15900,332.86,25.00,29.53
15950,346.02,26.45,30.52
16000,339.74,25.74,30.14
16050,345.84,25.22,30.32
16100,332.68,24.74,29.59
16150,351.84,26.14,30.69
16200,342.82,25.22,30.23
16250,362.68,27.65,31.63
16300,339.62,24.93,29.84
16350,350.98,26.46,30.71
16400,349.90,26.15,30.50
16450,340.48,24.88,29.67
16500,340.52,24.69,29.83
16550,352.72,26.20,30.80
16600,349.76,26.52,30.69
16650,348.34,25.39,30.42
16700,356.00,26.27,31.01
16750,352.90,25.78,30.68
16800,373.76,27.87,32.10
16850,359.42,27.05,31.02
16900,359.60,26.31,31.03
16950,357.32,26.34,30.84
17000,366.34,26.62,31.40
17050,344.78,24.36,29.79
17100,364.88,27.36,31.34
17150,353.34,26.59,30.63
17200,354.56,26.65,30.59
17250,362.78,27.50,31.42
17300,351.98,26.60,30.67
17350,367.90,27.23,31.76
17400,345.64,25.46,29.77
17450,347.90,26.07,30.04
17500,360.46,27.67,31.12
17550,335.44,25.11,29.43
17600,350.68,26.23,30.49
17650,349.32,26.30,30.22
17700,345.00,25.08,29.82
17750,323.66,23.37,28.32
17800,359.34,26.88,30.93
17850,354.08,26.95,30.67
17900,336.22,25.31,29.34
17950,330.70,24.77,28.92
18000,346.82,26.59,30.00
18050,345.18,25.91,30.00
18100,324.08,24.34,28.53
18150,345.66,26.21,30.09
18200,329.94,24.15,28.84
18250,357.32,27.22,30.78
18300,341.00,25.53,29.52
18350,350.00,27.00,30.39
18400,327.08,24.18,28.69
18450,335.92,25.36,29.61
18500,345.38,25.69,30.04
18550,330.00,24.77,28.99
18600,346.62,26.20,30.18
18650,346.00,26.46,30.23
18700,349.00,26.65,30.46
18750,339.00,25.70,29.61
18800,346.50,26.01,30.13
18850,338.50,25.38,29.68
18900,346.00,26.80,30.24
18950,352.00,27.23,30.63
19000,341.30,25.88,29.79
19050,342.70,25.94,29.81
19100,342.00,26.32,29.67
19150,339.80,25.48,29.80
19200,336.50,25.52,29.32
19250,333.38,25.56,29.24
19300,353.40,27.13,30.51
19350,330.92,25.22,29.16
19400,342.68,26.30,29.81
19450,339.32,25.11,29.57
19500,345.00,26.85,29.67
19550,334.00,25.48,29.22
19600,359.26,27.72,31.40
19650,354.74,27.63,30.59
19700,351.00,27.11,30.51
19750,333.00,25.68,29.20
19800,340.10,26.00,29.65
19850,348.90,27.65,30.20
19900,353.50,27.51,30.63
19950,355.76,27.93,31.13
20000,349.74,27.44,30.64
20050,347.00,26.68,30.22
20100,363.02,28.56,31.88
20150,365.66,29.31,32.48
20200,344.02,26.77,30.79
20250,351.98,27.58,31.47
20300,361.92,28.26,32.18
20350,351.82,26.81,31.28
20400,334.50,25.17,29.78
20450,344.84,26.54,30.62
20500,344.74,25.64,30.28
20550,346.92,25.68,30.62
20600,358.50,27.35,31.48
20650,376.00,28.40,32.76
20700,353.68,26.35,31.00
20750,353.08,26.73,31.05
20800,370.34,28.36,32.26
20850,367.94,28.29,32.15
20900,349.38,26.16,30.66
20950,360.42,27.72,31.77
21000,340.32,25.04,30.09
21050,332.70,24.37,29.40
21100,322.64,23.84,28.86
21150,364.26,28.78,32.26
21200,358.10,27.48,31.72
21250,338.24,24.54,30.11
21300,355.90,26.90,31.53
21350,343.50,25.72,30.60
21400,355.94,27.38,31.60
21450,345.32,26.26,30.59
21500,340.88,26.07,30.38
21550,349.12,26.63,30.89
21600,355.24,27.07,31.39
21650,346.46,26.11,30.76
21700,342.30,25.92,30.52
21750,335.66,24.85,29.86
21800,371.48,28.85,32.95
21850,338.86,24.72,30.04
21900,353.34,26.56,31.28
21950,328.66,24.34,29.47
22000,340.74,25.21,30.24
22050,345.26,25.72,30.67
22100,331.24,23.68,29.46
22150,343.44,25.64,30.51
22200,352.20,26.54,31.17
22250,351.00,26.63,31.25
22300,366.12,28.59,32.45
22350,343.00,24.97,30.28
22400,354.34,26.87,31.32
22450,353.90,26.39,31.30
22500,336.76,25.22,30.03
22550,349.40,26.78,31.12
22600,348.72,26.46,31.02
22650,348.66,26.90,31.11
22700,345.22,25.44,30.63
22750,352.00,27.21,31.32
22800,335.08,25.84,30.02
22850,309.94,22.11,27.78
22900,314.62,22.16,28.03
22950,323.36,23.89,28.88
23000,316.82,22.53,28.34
23050,315.00,22.77,28.26
23100,317.82,22.98,28.42
23150,323.60,23.81,28.75
23200,323.40,23.88,28.89
23250,311.70,21.96,27.90
23300,316.80,22.77,28.27
23350,317.86,23.12,28.45
23400,317.70,22.53,28.32
23450,312.30,22.40,27.95
23500,316.00,22.83,28.26
23550,313.00,21.78,27.93
23600,323.00,23.83,28.85
23650,319.22,23.24,28.58
23700,319.40,22.83,28.35
23750,331.72,24.11,29.31
23800,304.00,21.25,27.22
23850,329.30,23.68,29.13
23900,325.00,23.07,28.82
23950,318.36,22.45,28.26
24000,327.64,24.30,29.16
24050,311.70,21.63,27.78
24100,330.36,23.64,29.10
24150,324.52,22.92,28.67
24200,314.78,21.92,27.93
24250,323.42,22.78,28.63
24300,323.60,23.65,28.83
24350,326.68,23.45,28.87
24400,325.52,23.03,28.80
24450,331.46,24.03,29.33
24500,324.42,22.92,28.68
24550,330.90,23.97,29.35
24600,314.64,22.16,27.99
24650,333.26,23.75,29.30
24700,319.10,22.25,28.31
24750,328.70,23.50,29.09
24800,329.00,22.79,28.92
24850,324.30,22.96,28.70
24900,319.34,22.21,28.30
24950,324.88,23.16,28.67
25000,330.88,22.97,28.94
25050,321.90,22.54,28.51
25100,323.00,22.26,28.48
25150,339.00,23.55,29.53
25200,322.34,22.35,28.38
25250,338.36,24.22,29.69
25300,327.94,23.27,28.85
25350,329.36,22.75,28.84
25400,337.34,23.69,29.53
25450,335.30,23.50,29.28
25500,335.70,23.79,29.44
25550,335.68,23.50,29.30
25600,334.32,23.36,29.25
25650,330.74,23.50,29.15
25700,340.60,24.04,29.69
25750,334.54,23.88,29.29
25800,346.86,24.61,30.01
25850,352.14,25.41,30.62
25900,329.86,23.55,29.01
25950,333.94,24.05,29.31
26000,343.20,24.85,30.04
26050,340.80,24.62,29.76
26100,339.00,24.48,29.62
26150,337.00,23.89,29.46
26200,338.66,24.22,29.59
26250,345.34,25.71,30.39
26300,338.00,24.52,29.63
26350,335.06,24.41,29.48
26400,354.60,25.94,30.88
26450,336.00,24.56,29.65
26500,345.54,24.52,30.13
26550,337.12,24.62,29.64
26600,340.88,25.19,30.02
26650,340.12,25.39,29.95
26700,346.68,25.33,30.36
26750,329.10,23.59,29.00
26800,348.58,25.51,30.50
26850,346.38,25.08,30.32
26900,347.00,25.18,30.25
26950,326.26,23.79,28.89
27000,351.34,25.94,30.69
27050,355.42,25.95,31.03
27100,348.10,25.76,30.64
27150,354.90,26.29,31.07
27200,349.24,26.10,30.69
27250,327.78,23.60,29.09
27300,339.56,25.38,30.07
27350,349.40,25.71,30.49
27400,338.26,24.84,29.63
27450,348.74,25.71,30.51
27500,344.62,25.72,30.25
27550,342.64,24.90,30.15
27600,354.74,26.57,31.09
27650,336.14,24.46,29.73
27700,348.80,25.37,30.49
27750,346.10,25.86,30.55
27800,335.56,24.66,29.66
27850,342.74,24.99,30.03
27900,349.70,25.61,30.48
27950,335.96,24.28,29.57
28000,343.12,24.80,30.15
28050,343.14,24.90,30.12
28100,356.36,26.82,31.24
28150,357.64,26.28,31.19
28200,354.78,26.09,31.05
28250,337.00,24.46,29.73
28300,347.22,25.51,30.53
28350,342.36,25.24,30.07
28400,354.40,25.99,30.92
28450,366.26,27.99,32.02
28500,357.00,27.65,31.54
28550,346.86,26.84,30.69
28600,359.80,28.36,31.64
28650,355.34,27.42,31.25
28700,365.66,27.71,31.99
28750,379.22,30.14,33.31
28800,372.86,29.45,32.63
28850,386.58,30.86,33.78
28900,380.34,30.44,33.36
28950,356.08,27.36,31.33
29000,376.26,29.57,33.00
29050,377.66,29.42,32.97
29100,375.00,29.42,32.88
29150,371.00,29.37,32.60
29200,359.66,27.98,31.64
29250,368.54,28.47,32.18
29300,372.46,29.27,32.55
29350,381.34,30.04,33.28
29400,366.30,28.93,32.14
29450,379.70,30.56,33.25
29500,349.34,26.97,30.92
29550,371.32,29.13,32.44
29600,357.68,27.45,31.40
29650,365.00,28.21,31.98
29700,381.00,30.14,33.26
29750,383.66,30.77,33.50
29800,358.66,27.55,31.45
29850,365.74,28.42,32.14
29900,368.26,28.88,32.31
29950,368.34,28.60,32.28
30000,378.68,29.95,33.13
