Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
5910,389.50,6.54,36.88
5920,360.90,5.30,34.30
5930,364.30,5.30,34.38
5940,365.30,6.05,34.68
5950,410.00,7.03,38.90
5960,360.40,6.05,34.07
5970,409.50,6.53,38.76
5980,355.00,5.05,33.38
5990,392.00,6.29,37.35
6000,418.10,6.77,39.68
6010,368.00,5.80,35.00
6020,391.70,6.04,37.19
6030,330.00,4.32,31.23
6040,380.30,6.04,35.99
6050,381.20,6.29,36.00
6060,378.70,6.29,35.95
6070,373.50,5.80,35.38
6080,378.10,6.04,35.84
6090,360.40,5.05,34.08
6100,377.10,6.04,35.88
6110,344.00,4.56,32.64
6120,341.70,4.81,32.30
6130,339.80,4.56,32.04
6140,329.50,4.57,31.32
6150,354.00,5.31,33.47
6160,375.30,5.54,35.25
6170,398.30,6.78,37.97
6180,353.30,5.31,33.43
6190,385.30,6.29,36.45
6200,382.80,6.04,36.35
6210,449.50,7.76,42.73
6220,400.80,7.03,38.04
6230,298.60,3.58,27.62
6240,376.10,6.04,35.55
6250,371.70,6.05,35.40
6260,393.70,6.54,37.33
6270,368.10,5.80,34.90
6280,383.40,5.79,36.23
6290,415.50,6.78,39.61
6300,313.00,4.33,29.67
6310,351.60,5.06,33.30
6320,298.00,3.33,27.94
6330,410.00,7.03,38.90
6340,423.50,7.27,40.31
6350,345.40,5.31,32.55
6360,366.40,5.55,34.91
6370,385.50,6.54,36.56
6380,383.10,6.29,36.34
6390,353.00,5.31,33.58
6400,371.60,5.55,35.32
6410,346.90,4.56,32.81
6420,391.60,6.29,37.19
6430,368.30,5.80,34.93
6440,291.40,3.59,27.49
6450,355.00,5.30,33.41
6460,356.80,5.30,33.73
6470,378.20,5.54,35.74
6480,359.30,5.55,33.99
6490,372.50,5.30,35.22
6500,398.40,6.28,37.74
6510,350.00,5.56,33.08
6520,353.10,5.56,33.47
6530,388.50,6.04,36.82
6540,369.30,5.80,34.92
6550,395.70,7.03,37.60
6560,321.50,4.07,30.39
6570,381.70,5.79,36.18
6580,375.70,5.55,35.67
6590,364.30,5.55,34.51
6600,385.20,6.04,36.49
6610,345.00,5.06,32.69
6620,362.60,5.05,34.37
6630,395.80,6.54,37.75
6640,434.70,7.51,41.30
6650,386.90,5.79,36.67
6660,349.80,4.81,32.97
6670,354.30,5.31,33.46
6680,384.00,6.04,36.34
6690,370.00,5.80,34.88
6700,366.00,5.55,34.71
6710,418.50,7.27,39.48
6720,317.20,3.82,29.78
6730,334.80,4.07,31.53
6740,345.40,5.06,32.47
6750,354.80,5.31,33.72
6760,353.80,5.56,33.65
6770,434.50,7.26,41.27
6780,336.90,4.56,31.86
6790,380.30,6.04,36.05
