Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
1350,316.00,-2.28,8.27
1360,321.90,-2.29,8.29
1370,325.90,-2.04,8.75
1380,308.10,-2.27,8.17
1390,306.90,-1.77,8.99
1400,305.80,-1.77,8.51
1410,312.00,-2.28,8.44
1420,342.50,-2.31,8.16
1430,341.70,-1.55,9.72
1440,262.60,-1.98,8.09
1450,322.90,-1.79,8.63
1460,319.60,-2.29,8.17
1470,321.20,-2.04,8.26
1480,321.20,-1.79,8.69
1490,385.30,-2.35,8.21
1500,305.40,-1.77,8.71
1510,327.20,-2.04,8.56
1520,336.00,-2.30,8.17
1530,329.40,-1.79,8.56
1540,399.30,-1.86,8.87
1550,382.80,-2.35,8.31
1560,408.40,-2.12,8.50
1570,382.10,-2.35,8.50
1580,363.70,-2.33,8.34
1590,355.80,-2.07,8.42
1600,361.80,-2.33,8.35
1610,339.90,-2.31,8.21
1620,345.40,-2.06,8.62
1630,484.60,-1.95,8.80
1640,489.60,-2.46,8.23
1650,491.20,-1.95,8.80
1660,505.10,-2.22,8.49
1670,468.10,-2.18,8.33
1680,446.00,-2.16,8.56
1690,350.50,-1.81,9.06
1700,429.30,-2.14,8.45
1710,518.90,-2.23,8.32
1720,495.90,-2.21,8.51
1730,434.50,-2.40,8.41
1740,465.90,-2.18,8.39
1750,408.60,-1.42,9.18
1760,336.70,-1.80,8.23
1770,465.50,-1.98,7.52
1780,601.00,-2.57,8.37
1790,513.50,-2.23,8.74
1800,388.40,-1.85,9.65
1810,414.50,-1.94,6.80
1820,423.90,-1.64,9.11
1830,502.90,-2.47,8.42
1840,533.60,-2.24,9.53
1850,422.00,-1.94,7.18
1860,469.10,-1.79,6.80
1870,542.00,-2.26,8.18
1880,401.80,-1.42,8.21
1890,433.60,-1.70,8.16
1900,507.70,-2.08,6.53
1910,484.20,-2.00,7.72
1920,486.20,-1.95,8.71
1930,522.60,-1.54,8.23
1950,1005.70,-3.60,14.52
1960,530.10,-1.24,9.97
1970,483.20,-2.26,6.85
1980,567.90,-2.03,8.77
1990,631.10,-2.35,8.59
2000,615.90,-2.33,8.81
2010,573.70,-1.78,9.82
2020,502.90,-2.22,8.04
2030,518.90,-1.84,7.15
2040,312.90,-0.88,8.07
2050,325.50,-0.75,6.24
2060,494.50,-1.82,6.82
2070,391.90,-1.21,7.31
2090,960.00,-3.35,14.00
2100,572.60,-1.84,7.64
2110,573.90,-2.29,8.59
2120,453.60,-1.52,7.18
2130,571.30,-2.09,7.64
2140,544.80,-2.01,9.16
2150,634.80,-1.59,10.92
2160,608.30,-2.07,8.77
2170,535.40,-2.05,7.94
2180,493.10,-2.01,8.01
2200,1057.40,-3.79,16.57
2210,524.70,-1.85,6.98
2220,423.10,-1.38,9.26
2230,431.10,-1.75,7.89
2240,415.20,-1.63,8.47
2250,601.70,-2.06,9.58
2260,419.80,-1.69,7.29
2270,436.70,-1.96,7.63
2280,397.20,-1.66,8.12
2290,502.10,-1.76,8.77
2300,368.70,-1.89,7.14
2310,473.10,-2.19,8.50
2320,488.80,-1.70,8.87
2330,393.00,-1.91,7.77
2340,536.50,-1.30,8.96
2360,895.80,-3.94,14.80
2370,417.30,-1.93,7.88
2380,486.00,-1.95,8.76
2390,376.50,-1.64,8.57
2400,448.90,-1.67,8.20
2410,345.70,-1.56,9.14
2420,393.10,-1.66,8.20
2430,474.20,-1.69,8.88
2440,471.80,-1.68,9.09
2450,529.40,-2.50,8.24
2460,564.00,-1.52,9.88
2470,398.90,-1.61,8.47
2480,475.50,-2.44,8.65
2490,419.60,-1.38,9.40
2500,456.00,-0.91,10.93
2510,437.10,-1.65,9.19
2520,412.30,-1.62,9.74
2530,310.00,-1.78,8.23
2540,394.10,-1.61,8.91
2550,434.30,-1.90,8.76
2560,450.00,-1.91,9.76
2570,407.70,-1.62,9.02
2580,401.40,-1.11,10.16
2590,363.70,-1.57,9.27
2600,471.20,-2.18,8.80
2610,321.10,-1.28,8.98
2620,303.30,-1.52,8.94
2630,238.00,-1.45,9.27
2640,347.80,-1.81,8.85
2650,295.00,-1.76,9.13
2660,295.80,-1.51,9.12
2670,317.60,-1.78,8.82
2680,328.90,-1.54,9.91
2690,317.60,-1.78,8.85
2700,316.40,-2.28,7.90
2710,281.60,-1.49,9.25
2720,395.50,-1.86,8.96
2730,324.90,-0.52,12.36
2740,352.50,-1.82,8.56
2750,279.30,-1.75,8.30
2760,380.00,-1.84,8.83
2770,264.70,-1.73,9.05
2780,270.90,-0.98,9.21
2790,299.70,-1.51,9.20
2800,260.20,-1.47,9.21
2810,244.20,-1.46,9.26
2820,289.80,-1.75,9.07
2830,231.20,-0.94,9.48
2840,304.20,-1.77,9.00
2850,308.50,-1.52,9.90
2860,265.90,-1.48,9.24
2870,257.40,-1.22,8.58
2880,305.00,-1.52,9.11
2890,373.10,-1.59,8.87
2900,321.10,-1.54,8.60
2910,260.80,-1.22,9.24
2920,303.70,-2.02,8.90
2930,231.70,-1.44,9.01
2940,269.50,-1.23,9.29
2950,243.10,-1.20,9.17
2960,286.30,-1.49,10.03
2970,259.10,-1.22,9.24
2980,222.70,-1.69,8.25
2990,223.90,-1.43,9.31
3000,247.70,-1.71,8.79
3010,270.60,-1.73,8.74
3020,278.40,-1.74,8.98
3030,361.60,-0.82,10.32
3040,217.40,-1.43,8.23
3050,317.50,-1.53,9.07
3060,255.30,-1.72,8.88
3070,212.30,-0.92,9.31
3080,310.20,-1.52,9.61
3090,265.50,-1.98,7.91
3100,289.10,-2.00,8.87
3110,291.30,-1.75,8.86
3120,269.20,-1.23,9.22
3130,256.80,-1.72,8.95
3140,261.50,-0.72,10.44
3150,209.70,-1.42,8.58
3160,236.10,-1.45,9.14
3170,246.50,-1.46,9.35
3180,210.10,-0.92,9.37
3190,321.50,-2.03,8.86
3200,256.70,-0.96,10.12
3210,220.10,-1.94,8.13
3220,243.40,-0.95,10.36
3230,215.60,-1.18,9.15
3240,196.90,-1.41,8.36
3250,262.10,-1.22,10.12
3260,249.80,-1.21,10.28
3270,262.90,-1.22,9.19
3280,226.90,-1.44,9.19
3290,274.50,-1.99,8.95
3300,247.80,-1.71,9.11
3310,273.40,-1.74,8.86
3320,255.60,-1.97,9.45
3330,229.20,-1.95,7.93
3340,228.50,-0.93,10.28
3350,194.70,-0.91,8.91
3360,269.70,-1.73,8.89
3370,253.20,-0.95,11.28
3380,243.50,-1.71,8.89
3390,239.10,-1.70,9.85
3400,220.50,-1.43,9.33
3410,172.60,-1.39,8.72
3420,256.70,-1.46,10.00
3430,174.10,-1.64,8.14
3440,247.90,-0.95,11.02
3450,221.70,-1.18,10.01
3460,192.40,-1.66,8.08
3470,230.90,-1.44,8.89
3480,249.00,-1.96,8.80
3490,264.00,-1.98,8.65
3500,223.30,-1.18,9.43
3510,210.10,-1.17,9.15
3520,201.90,-1.41,9.01
3530,274.10,-1.48,9.99
3540,268.40,0.04,13.84
3550,248.70,-1.71,9.03
3560,213.70,-1.17,10.03
3570,263.00,-1.47,10.30
3580,225.20,-1.43,9.77
3590,212.70,-1.43,8.12
3600,235.00,-1.45,9.14
3610,225.10,-1.18,10.04
3620,180.20,-1.40,8.44
3630,247.30,-1.46,8.80
3640,238.60,-0.95,10.14
3650,188.80,-1.15,8.78
3660,225.50,-0.93,10.37
3670,207.10,-1.67,8.47
3680,237.90,-1.20,9.34
3690,251.00,-0.70,10.84
3700,245.00,-0.44,12.66
3710,226.60,-1.19,9.15
3720,199.80,-0.66,9.55
3730,194.80,-1.16,9.39
3740,196.00,-1.41,8.89
3750,205.70,-1.67,9.12
3760,264.60,-1.72,9.71
3770,214.60,-1.68,9.07
3780,239.50,-1.45,8.85
3790,196.80,-1.16,8.47
3800,225.30,-1.69,8.96
3810,207.60,-1.42,9.83
3820,220.90,-1.43,9.10
3830,188.60,-0.90,9.64
3840,206.00,-1.67,8.16
3850,214.90,-1.43,9.03
3860,261.00,-1.46,11.38
3870,171.90,-1.39,8.50
3880,237.10,-1.70,9.88
3890,202.60,-0.65,11.14
3900,183.00,-1.15,8.62
3910,210.30,-1.42,9.24
3920,197.20,-1.41,9.22
3930,243.40,-0.44,12.18
3940,187.20,-1.40,8.27
3950,190.60,-1.65,8.86
3960,180.50,-1.39,9.41
3970,194.10,-1.41,9.10
3980,245.30,-1.20,9.98
3990,190.90,-1.41,8.46
4000,179.70,-0.64,9.41
4010,175.40,-1.13,9.56
4020,213.30,-0.66,11.13
4030,171.40,-1.13,9.30
4040,210.00,-1.67,9.04
4050,187.20,-1.15,9.01
4060,208.50,-1.92,8.94
4070,273.60,-0.21,14.94
4080,163.00,-1.12,9.43
4090,211.40,-0.66,11.66
4100,231.30,-0.93,12.05
4110,181.90,-1.39,9.15
4120,178.60,-1.39,9.25
4130,161.30,-1.37,9.23
4140,190.60,-1.65,8.86
4150,196.00,-2.16,8.61
4160,192.30,-0.90,9.36
4170,214.60,-1.17,10.61
4180,224.70,-1.18,10.08
4190,185.60,-1.40,8.36
4200,153.70,-0.86,9.69
4210,215.90,-0.92,10.79
4220,176.50,-1.64,9.04
4230,189.90,-1.65,9.09
4240,195.30,-1.66,9.03
4250,180.00,-1.14,9.17
4260,205.80,-1.92,8.68
4270,189.40,-0.90,9.23
4280,174.50,-1.39,9.13
4290,168.10,-1.38,9.11
4300,226.30,-1.44,9.57
4310,171.80,-1.39,8.55
4320,191.60,-1.65,8.95
4330,182.00,-1.90,8.58
4340,195.70,-1.66,8.64
4350,163.10,-1.37,9.28
4360,166.90,-1.63,8.79
4370,182.30,-1.65,8.68
4380,223.20,-0.92,12.05
4390,154.60,-1.62,8.26
4400,177.40,-1.39,8.94
4410,149.10,-0.61,9.79
4420,188.60,-1.65,8.65
4430,167.30,-1.63,8.91
4440,191.60,-1.65,9.21
4450,166.80,-1.38,9.32
4460,179.10,-1.89,8.76
4470,175.30,-1.14,9.25
4480,192.10,-1.40,9.06
4490,200.40,-1.91,8.64
4500,167.80,-0.87,10.20
4510,147.80,-1.36,8.40
4520,179.20,-1.64,8.88
4530,180.30,-0.89,10.34
4540,164.60,-1.63,8.08
4550,187.60,-1.65,8.72
4560,190.80,-1.90,8.79
4570,204.00,-1.66,9.67
4580,156.60,-1.37,8.37
4590,192.20,-1.65,9.01
4600,169.20,-1.38,9.08
4610,234.10,0.58,14.61
4620,169.30,-0.37,10.51
4630,188.90,-1.65,8.88
4640,167.30,-1.13,9.33
4650,191.20,-1.40,9.14
4660,169.10,-0.87,11.06
4670,165.20,-0.87,10.23
4680,150.00,-1.62,8.07
4690,170.10,-1.63,8.90
4700,162.00,-1.63,8.69
4710,189.00,-1.65,9.56
4720,138.30,-1.10,8.50
4730,153.90,-1.62,9.19
4740,182.00,-1.64,8.92
4750,184.80,-0.64,11.34
4760,151.30,-1.11,9.62
4770,164.30,-1.12,9.34
4780,189.60,-0.64,11.47
4790,184.50,-1.65,9.05
4800,166.80,-1.88,8.61
4810,207.10,-0.15,13.40
4820,158.80,-1.37,9.28
4830,156.50,-0.61,10.37
4840,159.40,-1.63,8.19
4850,170.80,-1.13,9.25
4860,177.70,-1.13,10.01
4870,158.40,-1.62,8.28
4880,166.70,-1.38,8.98
4890,192.60,-1.40,9.77
4900,144.80,-1.10,9.46
4910,175.50,-1.39,9.27
4920,200.00,-1.41,9.14
4930,153.80,-1.62,8.07
4940,157.60,-1.12,9.42
4950,192.70,-0.89,11.08
4960,178.80,-1.14,9.24
4970,250.50,-0.69,13.19
4980,167.80,-1.63,9.12
4990,210.50,-0.91,12.23
5000,168.60,-0.88,9.60
5010,196.50,-1.41,9.13
5020,186.00,-1.40,9.21
5030,196.30,-1.16,9.34
5040,175.00,-1.64,9.06
5050,174.70,-1.64,9.02
5060,180.70,-1.64,9.13
5070,180.10,-0.63,11.26
5080,177.50,-1.64,8.84
5090,171.50,-1.88,8.81
5100,153.70,-0.61,9.64
5110,191.80,-1.15,10.02
5120,143.40,-1.11,8.54
5130,180.80,-1.64,9.04
5140,150.80,-0.86,9.41
5150,163.30,-1.38,9.13
5160,167.70,-1.38,8.93
5170,190.30,-1.65,9.20
5180,191.50,-1.15,9.85
5190,169.00,-1.38,8.36
5200,182.90,-1.14,9.26
5210,169.20,-1.38,10.15
5220,153.30,-1.12,8.69
5230,174.90,-1.14,9.38
5240,180.40,-0.89,10.09
5250,176.50,-1.14,9.31
5260,173.90,-0.37,11.89
5270,204.30,-1.16,10.89
5280,191.00,-1.90,8.84
5290,173.20,-0.87,11.19
5300,164.70,-1.12,9.52
5310,154.30,-1.12,9.24
5320,149.70,-1.11,9.46
5330,143.40,-0.85,9.39
5340,165.40,-1.13,9.49
5350,166.50,-1.38,8.98
5360,184.60,-1.64,9.67
5370,175.10,-1.64,8.93
5380,175.40,-1.39,9.33
5390,159.20,-1.62,8.41
5400,223.30,-0.42,13.07
5410,167.50,-1.63,8.95
5420,177.50,-0.89,9.55
5430,171.80,-1.64,8.69
5440,165.20,-1.12,9.57
5450,194.00,-1.40,9.68
5460,182.90,-1.39,9.92
5470,179.50,-1.64,9.04
5480,184.10,-1.90,8.97
5490,224.40,-0.67,13.09
5500,133.70,-0.60,8.99
5510,165.90,-1.12,9.96
5520,153.40,-1.37,8.48
5530,175.10,-1.64,8.87
5540,167.00,-1.37,9.88
5550,149.00,-1.36,8.63
5560,152.80,-1.11,9.37
5570,158.80,-1.12,9.29
5580,157.20,-1.12,9.52
5590,153.90,-1.36,9.42
5600,137.50,-1.10,9.47
5610,191.30,-1.40,9.90
5620,171.10,-1.13,10.13
5630,159.70,-1.37,9.25
5640,178.70,-0.38,11.46
5650,157.10,-1.37,9.03
5660,135.10,-1.10,9.23
5670,190.70,-1.14,11.03
5680,185.50,-1.39,9.83
5690,152.30,-1.62,8.27
5700,162.60,-0.87,10.37
5710,167.80,-1.38,9.25
5720,180.90,-0.38,11.81
5730,170.60,-1.13,10.27
5740,149.60,-1.36,9.27
5750,165.10,-1.63,9.39
5760,213.70,-0.41,12.90
5770,173.70,-1.64,8.75
5780,150.70,-1.36,9.31
5790,175.60,-1.64,9.44
5800,147.00,-1.36,8.30
5810,157.80,-1.37,9.24
5820,207.30,-0.41,11.51
5830,146.50,-0.86,9.65
5840,170.40,-1.38,9.90
5850,184.10,-0.89,9.47
5860,172.50,-1.38,9.88
5870,166.10,-1.38,9.13
5880,165.00,-1.63,9.02
5890,184.00,-1.14,11.05
5900,164.40,-0.87,10.33
5910,132.20,-1.34,9.24
5920,135.00,-1.85,8.07
5930,163.30,-1.62,9.13
5940,154.70,-1.37,8.94
5950,194.70,-0.64,12.13
5960,233.20,0.33,14.31
5970,177.10,-1.64,9.22
5980,197.90,-0.65,11.48
5990,169.90,-1.13,9.37
6000,170.70,-1.63,9.10
6010,180.70,-0.38,11.99
6020,177.90,-1.89,8.67
6030,151.40,-1.12,8.72
6040,175.50,-1.38,10.60
6050,164.70,-1.37,9.87
6060,132.40,-1.10,8.62
6070,164.50,-1.63,8.81
6080,168.10,-0.88,9.40
6090,179.60,-1.64,8.93
6100,169.70,-1.88,8.86
6110,137.50,-1.60,9.01
6120,176.00,-1.64,9.02
6130,172.70,-0.88,9.31
6140,173.70,-0.62,12.04
6150,145.00,-1.61,8.47
6160,175.40,-1.64,8.84
6170,193.00,-1.65,9.67
6180,181.60,-0.64,10.49
6190,183.40,-1.14,10.89
6200,173.30,-1.39,8.98
6210,163.60,-0.87,10.38
6220,195.00,-0.39,13.13
6230,131.60,-1.35,8.46
6240,194.10,-0.64,11.69
6250,173.20,-1.89,8.87
6260,185.10,-0.63,12.06
6270,149.00,-2.12,7.67
6280,185.90,-0.89,10.83
6290,164.90,-0.87,10.33
6300,142.70,-0.85,10.41
6310,148.90,-1.11,9.34
6320,220.70,0.09,13.21
6330,135.60,-0.84,9.70
6340,153.80,-1.11,9.34
6350,157.10,-1.12,9.29
6360,138.90,-1.60,8.99
6370,164.00,-0.61,11.37
6380,168.40,-1.63,9.20
6390,193.80,-1.65,9.75
6400,140.20,-1.10,8.69
6410,205.60,-0.90,11.90
6420,225.40,-0.17,12.29
6430,196.60,-1.66,9.08
6440,226.50,-0.16,14.15
6450,216.70,0.34,13.18
6460,166.80,-1.13,9.00
6470,158.30,-1.37,9.20
6480,164.00,-1.63,8.98
6490,169.70,-0.88,9.40
6500,178.20,-0.63,11.20
6510,165.10,-1.13,9.31
6520,188.50,-1.65,9.01
6530,202.00,-0.90,10.90
6540,189.80,-1.39,10.70
6550,219.20,0.09,13.73
6560,179.50,-1.64,9.08
6570,144.00,-1.61,9.11
6580,189.90,-1.90,8.89
6590,185.90,-1.65,8.95
6600,189.40,-0.89,11.75
6610,149.80,-1.37,8.38
6620,172.30,-1.64,8.76
6630,164.10,-1.38,9.28
6640,198.60,-0.39,12.61
6650,193.40,-0.90,10.77
6660,247.90,0.32,15.87
6670,147.90,-1.86,8.57
6680,206.60,-0.66,11.52
6690,135.80,-1.35,9.10
6700,186.00,-1.40,8.67
6710,166.90,-1.63,8.98
6720,177.50,-1.64,8.79
6730,200.90,-1.15,11.15
6740,167.90,-1.63,9.81
6750,159.20,-1.63,8.18
6760,178.80,-0.63,11.30
6770,198.60,-0.14,13.38
6780,220.00,-0.16,14.29
6790,205.80,-1.15,11.94
6800,157.20,-1.11,10.17
6810,186.70,-0.38,12.58
6820,144.80,-1.86,8.27
6830,204.00,-1.66,10.39
6840,159.40,-0.61,10.37
6850,174.70,-1.13,10.24
6860,209.60,-0.91,12.08
6870,171.00,-0.62,12.37
6880,183.60,-0.89,10.68
6890,193.10,-0.89,11.20
6900,142.20,-1.61,8.90
6910,166.00,-1.63,8.99
6920,206.60,-0.65,11.91
6930,224.20,-0.16,13.83
6940,144.30,-1.61,8.24
6950,175.60,-0.63,11.11
6960,132.40,-0.84,9.77
6970,140.00,-1.10,9.51
6980,163.10,-1.62,9.73
6990,171.00,-0.62,11.28
7000,152.80,-1.11,10.20
7010,199.90,-1.41,9.91
7020,163.40,-1.88,8.01
7030,154.00,-1.36,9.85
7040,151.50,-1.12,8.50
7050,178.80,-1.13,10.80
7060,166.10,-1.62,9.78
7070,131.40,-1.10,8.45
7080,146.30,-1.61,8.91
7090,146.50,-1.61,8.97
7100,194.80,-0.39,12.87
7110,215.30,-0.15,14.41
7120,136.90,-1.60,8.30
7130,147.20,-1.36,9.24
7140,152.60,-1.61,9.00
7150,137.10,-1.60,8.93
7160,152.00,-1.61,8.95
7170,158.20,-1.12,9.48
7180,164.20,-1.37,10.91
7190,206.80,-0.66,11.12
7200,154.70,-1.87,8.63
7210,164.60,-1.63,9.04
7220,151.50,-1.36,9.17
7230,183.50,-0.63,11.56
7240,207.90,0.36,14.78
7250,160.90,-1.87,8.70
7260,139.00,-0.60,9.60
7270,201.50,-0.65,12.63
7280,175.00,-0.63,11.21
7290,160.50,-1.37,8.65
7300,164.60,-1.38,9.28
7310,152.20,-1.86,8.96
7320,149.90,-1.61,9.10
7330,185.60,-0.38,11.67
7340,140.10,-1.35,9.08
7350,149.00,-1.11,10.08
7360,152.70,-1.36,9.38
7370,228.50,0.34,16.13
7380,198.00,-0.14,13.72
7390,166.50,-0.87,10.91
7400,137.90,-1.35,9.12
7410,160.80,-1.62,9.12
7420,161.40,-1.62,9.16
7430,185.00,-0.89,11.09
7440,178.40,-0.88,10.90
7450,213.20,0.10,15.00
7460,147.60,-1.11,9.34
7470,147.20,-1.36,9.31
7480,176.90,-0.88,11.04
7490,147.00,-0.86,9.61
7500,182.60,-1.13,11.72
7510,163.50,-1.37,9.87
7520,175.60,-1.13,10.71
7530,182.70,-1.39,10.56
7540,166.10,-1.63,8.96
7550,166.60,-1.88,8.71
7560,154.60,-1.37,9.24
7570,153.80,-1.62,8.98
7580,160.00,-1.37,8.71
7590,163.10,-1.12,10.00
7600,189.00,-0.38,12.63
7610,182.60,-1.13,11.72
7620,152.60,-1.11,10.24
7630,146.00,-1.36,9.37
7640,152.50,-1.61,8.97
7650,147.10,-1.36,9.10
7660,162.70,-0.86,11.30
7670,153.40,-1.36,9.71
7680,169.30,-0.11,13.01
7690,200.90,-1.15,11.68
7700,135.40,-1.10,9.54
7710,148.60,-0.86,9.40
7720,166.00,-0.62,10.86
7730,162.40,-1.12,10.47
7740,148.40,-0.86,9.52
7750,148.10,-1.36,8.89
7760,154.20,-1.12,9.18
7770,161.30,-1.11,10.90
7780,150.10,-1.61,9.09
7790,155.20,-1.62,8.69
7800,200.20,-1.15,11.47
7810,118.70,-0.83,8.90
7820,189.30,-0.89,11.84
7830,152.50,-0.86,10.53
7840,160.60,-1.12,10.09
7850,187.30,0.12,13.25
7860,145.20,-1.61,8.95
7870,152.90,-0.35,11.44
7880,143.40,-1.35,9.22
7890,140.20,-1.10,9.32
7900,164.70,-1.63,8.91
7910,160.30,-2.13,8.46
7920,193.20,-0.14,13.05
7930,193.70,-0.64,12.74
7940,139.50,-1.10,9.37
7950,229.40,0.60,16.42
7960,172.30,-1.38,9.20
7970,160.20,-1.37,9.12
7980,212.30,-0.40,14.04
7990,166.20,-1.63,8.85
8000,130.90,-1.35,8.37
8010,222.60,-0.16,13.93
8020,148.30,-1.36,9.21
8030,126.70,-1.34,8.50
8040,156.60,-1.87,8.81
8050,154.60,-0.10,12.22
8060,171.10,-0.12,12.19
8070,156.30,-1.11,10.12
8080,156.00,-1.36,9.92
8090,150.80,-1.36,8.95
8100,152.90,-1.11,9.13
8110,157.10,-1.62,8.86
8120,135.00,-1.35,9.07
8130,184.20,-0.88,11.44
8140,174.60,-0.12,12.65
8150,132.90,-1.09,9.46
8160,164.90,-1.13,9.27
8170,159.60,-1.37,9.48
8180,156.90,-1.62,8.24
8190,197.80,-0.89,12.57
8200,177.80,-0.88,11.63
8210,171.10,-0.37,11.73
8220,136.60,-1.35,9.24
8230,161.80,-1.37,9.95
8240,181.00,-1.13,11.54
8250,167.00,-1.37,10.65
8260,174.70,-0.37,11.72
8270,169.00,-0.87,11.10
8280,142.50,-1.10,9.43
8290,192.30,-0.89,11.71
8300,153.80,-0.86,10.29
8310,158.90,-1.37,9.21
8320,203.70,0.11,14.80
8330,233.00,-0.17,14.51
8340,191.70,-0.14,12.14
8350,202.70,0.11,14.76
8360,187.60,-1.39,10.41
8370,140.00,-1.85,8.78
8380,136.50,-0.85,9.50
8390,157.50,-1.62,9.87
8400,161.60,-1.37,9.21
8410,143.40,-1.10,10.16
8420,174.00,-0.88,11.27
8430,176.10,-1.13,10.82
8440,189.50,-0.89,12.09
8450,150.00,-1.11,10.15
8460,155.50,-1.11,10.92
8470,144.10,-0.85,9.50
8480,151.80,-1.61,8.84
8490,184.20,-1.14,10.67
8500,224.70,-0.16,14.85
8510,166.60,-0.61,11.80
8520,173.40,-0.62,11.25
8530,184.90,-0.38,12.90
8540,160.30,-0.61,11.25
8550,174.50,-0.12,12.50
8560,165.40,-1.62,10.38
8570,164.30,-0.61,11.70
8580,142.50,-1.35,9.27
8590,180.50,-0.88,11.04
8600,175.70,-1.38,11.16
8610,183.10,-0.13,12.64
8620,138.90,-1.35,8.39
8630,161.10,-1.62,9.78
8640,134.30,-1.35,8.48
8650,153.50,-1.62,8.73
8660,167.80,-1.37,10.40
8670,164.70,-0.87,10.98
8680,179.70,-1.39,8.66
8690,159.10,-1.11,10.77
8700,148.10,-1.61,9.09
8710,144.50,-0.60,10.55
8720,199.90,-0.65,12.38
8730,140.80,-1.60,8.91
8740,142.20,-1.61,8.81
8750,197.10,-0.39,12.36
8760,168.00,-0.87,11.15
8770,159.60,-1.36,10.65
8780,225.00,0.60,15.86
8790,172.40,-1.13,10.81
8800,200.30,-0.65,11.95
8810,128.00,-0.84,9.60
8820,160.10,-0.61,11.19
