Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
2760,311.50,23.30,31.77
2770,352.10,27.85,35.60
2780,320.00,24.03,32.57
2790,329.80,24.97,33.48
2800,312.80,23.81,31.92
2810,350.60,27.35,35.53
2820,326.10,24.75,33.04
2830,346.90,27.14,35.19
2840,325.20,25.26,33.17
2850,313.50,23.82,32.08
2860,318.30,24.03,32.46
2870,319.60,24.53,32.42
2880,349.50,27.34,35.35
2890,309.30,23.09,31.55
2900,309.50,22.59,31.49
2910,315.30,23.81,32.10
2920,333.60,25.69,34.02
2930,312.20,23.80,31.81
2940,322.80,24.75,32.92
2950,346.40,27.14,35.15
2960,268.50,19.44,27.61
2970,319.40,24.53,32.56
2980,350.00,27.35,35.48
2990,312.80,23.81,31.89
3000,327.20,24.75,33.14
3010,333.60,25.68,33.87
3020,341.00,26.41,34.58
3030,319.30,24.03,32.46
3040,343.00,26.42,34.73
3050,323.70,24.75,33.02
3060,375.10,29.94,37.82
3070,335.00,25.69,33.92
3080,365.10,28.50,36.83
3090,336.20,26.69,34.11
3100,320.30,24.54,32.68
3110,329.30,25.47,33.48
3120,320.00,24.53,32.60
3130,325.50,25.26,33.20
3140,319.50,24.54,32.63
3150,336.90,26.20,34.26
3160,328.50,24.96,33.36
3170,320.00,24.53,32.60
3180,323.50,24.75,32.87
3190,321.60,25.04,32.72
3200,325.00,25.26,33.20
3210,319.50,24.53,32.53
3220,325.00,25.25,33.08
3230,317.00,23.83,32.36
3240,323.50,24.24,32.84
3250,329.50,25.47,33.50
3260,325.30,24.75,33.00
3270,314.80,23.82,32.17
3280,324.90,24.75,32.98
3290,339.10,25.91,34.41
3300,354.80,27.56,35.83
3310,349.50,26.85,35.45
3320,312.90,23.81,31.94
3330,346.00,27.13,34.96
3340,330.00,25.47,33.55
3350,339.90,26.41,34.53
3360,325.00,25.25,33.08
3370,326.20,25.26,33.13
3380,328.30,24.96,33.28
3390,350.10,27.34,35.39
3400,338.60,25.40,34.32
3410,325.00,24.75,33.05
3420,314.60,23.81,32.08
3430,325.30,24.75,33.00
3440,304.70,22.88,31.13
3450,329.10,25.47,33.44
3460,365.00,28.50,36.84
3470,335.00,25.69,33.95
3480,306.20,22.58,31.17
3490,314.70,23.82,32.10
3500,330.30,24.97,33.53
3510,304.90,22.38,31.13
3520,336.50,26.20,34.25
3530,341.70,25.92,34.70
3540,338.40,25.91,34.40
3550,333.20,25.18,33.78
3560,319.10,24.03,32.48
3570,346.40,26.63,35.05
3580,336.90,26.20,34.20
3590,324.90,25.25,33.08
3600,331.10,25.48,33.64
3610,333.50,25.68,33.83
3620,354.80,27.57,35.91
3630,318.80,24.03,32.40
3640,319.50,24.53,32.55
3650,333.80,25.69,33.91
3660,350.30,27.35,35.46
3670,365.00,28.50,36.83
3680,355.00,27.56,35.85
3690,360.00,28.28,36.36
3700,335.00,25.69,33.97
3710,345.00,26.63,34.97
3720,355.00,27.07,35.93
3730,334.70,25.68,33.86
3740,360.30,28.28,36.36
3750,365.00,28.50,36.82
3760,359.90,28.28,36.29
3770,350.10,27.35,35.43
3780,350.60,27.35,35.44
3790,339.40,26.41,34.39
3800,347.80,26.64,35.18
3810,365.00,28.50,36.84
3820,332.20,25.18,33.75
3830,327.70,24.96,33.26
3840,353.20,27.56,35.69
3850,315.20,23.82,32.17
3860,330.30,25.48,33.63
3870,333.60,25.69,33.91
3880,350.00,26.84,35.38
3890,360.00,27.78,36.38
3900,339.70,26.40,34.32
3910,336.60,26.20,34.14
3920,266.90,19.43,27.40
3930,334.60,25.69,33.99
3940,359.90,27.78,36.38
3950,365.00,28.50,36.83
3960,340.50,26.41,34.55
3970,339.60,26.40,34.37
3980,333.50,25.68,33.81
3990,343.70,26.63,34.94
4000,375.00,29.94,37.74
4010,351.20,26.85,35.52
4020,301.80,22.36,30.78
4030,320.60,24.03,32.59
4040,320.70,25.04,32.72
4050,353.40,27.56,35.85
4060,370.10,29.22,37.29
4070,349.90,26.84,35.38
4080,329.90,25.47,33.50
4090,370.10,29.22,37.29
4100,325.00,24.76,33.15
4110,338.20,25.90,34.30
4120,354.10,27.56,35.84
4130,360.00,28.28,36.30
4140,360.90,28.28,36.41
4150,359.10,28.28,36.29
4160,375.00,29.94,37.74
4170,338.20,25.90,34.22
4180,344.60,26.62,34.88
4190,370.00,29.22,37.29
4200,354.90,27.57,35.90
4210,346.60,26.64,35.15
4220,313.30,23.81,31.96
4230,355.20,27.57,35.91
4240,324.80,24.75,33.03
4250,355.30,27.57,35.91
4260,359.80,27.78,36.38
4270,375.20,29.94,37.75
4280,336.40,25.70,34.17
4290,313.90,23.81,32.07
4300,344.60,26.62,34.88
4310,349.90,26.84,35.38
4320,365.10,28.50,36.84
4330,355.00,27.57,35.90
4340,365.10,28.50,36.84
4350,318.50,24.02,32.36
4360,363.60,28.50,36.75
4370,312.90,23.30,31.82
4380,349.80,26.85,35.45
4390,370.20,29.22,37.29
4400,369.90,29.22,37.27
4410,355.10,27.56,35.84
4420,364.90,28.50,36.83
4430,385.00,30.88,38.75
4440,375.10,29.94,37.75
4450,350.30,27.35,35.45
4460,329.60,25.47,33.51
4470,364.90,28.50,36.83
4480,339.90,26.41,34.48
4490,345.10,26.13,34.93
4500,335.50,26.19,34.03
4510,325.00,25.25,33.08
4520,319.00,24.53,32.51
4530,289.00,21.21,29.55
4540,358.80,28.28,36.30
4550,365.00,28.50,36.83
4560,344.50,26.62,34.82
4570,355.40,27.56,35.90
4580,356.00,28.07,36.03
4590,339.10,26.41,34.42
4600,360.00,27.78,36.38
4610,360.00,27.78,36.37
4620,365.00,28.50,36.83
4630,345.00,26.63,34.90
4640,370.00,29.22,37.28
4650,341.90,26.41,34.56
4660,343.10,26.62,34.78
4670,370.00,29.22,37.29
4680,370.00,29.22,37.29
4690,370.00,29.22,37.28
4700,336.70,25.69,34.11
4710,319.20,24.53,32.52
4720,325.00,25.25,33.08
4730,354.10,27.56,35.86
4740,360.00,28.28,36.36
4750,370.00,29.22,37.29
4760,380.00,30.16,38.29
4770,340.00,25.91,34.44
4780,310.00,23.59,31.51
4790,365.90,29.00,36.83
4800,325.00,25.25,33.08
4810,339.10,25.91,34.40
4820,365.00,28.50,36.83
4830,365.00,28.50,36.83
4840,370.00,29.22,37.29
4850,360.00,28.28,36.30
4860,351.30,27.35,35.53
4870,348.70,27.35,35.39
4880,329.70,25.47,33.39
4890,370.30,29.22,37.36
4900,360.00,28.28,36.29
4910,355.00,27.56,35.85
4920,330.90,25.47,33.51
4930,339.10,26.41,34.42
4940,355.60,27.56,35.91
4950,335.30,26.19,34.03
4960,329.10,25.47,33.48
4970,375.00,29.94,37.75
4980,339.80,26.40,34.35
4990,351.10,27.35,35.50
5000,329.10,25.47,33.46
5010,375.00,29.94,37.74
5020,330.90,25.47,33.57
5030,325.50,25.26,33.22
5040,319.50,24.54,32.61
5050,325.00,25.25,33.08
5060,364.10,28.50,36.79
5070,351.20,27.35,35.49
5080,319.70,24.53,32.56
5090,325.00,25.25,33.07
5100,325.00,25.25,33.06
5110,325.00,25.25,33.09
5120,339.10,26.41,34.42
5130,375.00,29.94,37.75
5140,326.30,25.26,33.14
5150,353.70,27.56,35.85
5160,341.20,26.91,34.50
5170,368.80,29.22,37.28
5180,375.00,29.94,37.75
5190,350.90,27.35,35.43
5200,329.10,25.47,33.52
5210,359.50,28.28,36.21
5220,356.40,27.57,35.98
5230,325.00,25.25,33.07
5240,325.00,25.25,33.08
5250,349.10,27.35,35.38
5260,308.20,23.09,31.39
5270,334.60,25.69,33.95
5280,360.00,28.28,36.29
5290,375.00,29.94,37.74
5300,360.10,28.28,36.34
5310,374.90,29.94,37.75
5320,335.40,26.19,34.04
5330,325.00,25.25,33.08
5340,349.40,27.34,35.34
5350,370.20,29.22,37.29
5360,375.00,29.94,37.75
5370,370.00,29.22,37.29
5380,370.10,29.22,37.29
5390,375.20,29.94,37.77
5400,329.70,25.47,33.44
5410,370.30,29.22,37.31
5420,336.90,25.90,34.15
5430,282.60,20.49,28.90
5440,370.10,29.22,37.29
5450,375.10,29.94,37.74
5460,360.00,28.28,36.29
5470,370.00,29.22,37.29
5480,330.10,25.48,33.61
5490,367.10,29.01,37.10
5500,375.00,29.94,37.74
5510,370.00,29.22,37.29
5520,345.90,26.63,34.96
5530,337.60,25.90,34.20
5540,359.70,28.28,36.26
5550,345.30,26.63,34.93
5560,322.50,24.24,32.76
5570,338.80,25.90,34.31
5580,363.70,28.50,36.72
5590,345.00,26.62,34.89
5600,375.00,29.94,37.76
5610,349.10,27.34,35.29
5620,353.60,27.56,35.69
5630,329.80,24.97,33.41
5640,360.00,28.28,36.32
5650,360.20,28.28,36.29
5660,375.00,29.94,37.78
5670,359.80,28.28,36.38
5680,350.20,27.34,35.38
5690,365.00,29.00,36.81
5700,375.00,29.94,37.76
5710,358.80,28.28,36.29
5720,353.50,27.56,35.71
5730,340.00,25.90,34.35
5740,375.00,29.94,37.76
5750,365.00,28.50,36.82
5760,369.40,29.22,37.22
5770,328.30,24.96,33.32
5780,370.00,29.22,37.29
5790,370.00,29.22,37.29
5800,365.00,28.50,36.88
5810,370.00,29.22,37.29
5820,369.90,29.22,37.30
5830,353.90,27.56,35.83
5840,323.20,24.24,32.80
5850,370.30,29.22,37.35
5860,350.00,27.34,35.35
5870,327.50,24.96,33.23
5880,370.20,29.22,37.29
5890,337.00,25.90,34.16
5900,326.70,24.96,33.21
5910,353.60,27.56,35.76
5920,375.00,29.94,37.76
5930,312.70,23.30,31.80
5940,335.00,25.69,33.99
5950,321.70,24.24,32.68
5960,315.30,23.51,32.10
5970,325.30,24.45,33.06
5980,370.00,29.22,37.29
5990,326.50,24.96,33.21
6000,306.00,22.58,31.16
6010,337.50,25.90,34.22
6020,359.40,28.28,36.22
6030,365.60,29.01,36.93
6040,321.30,24.23,32.61
6050,327.80,24.96,33.29
6060,353.60,27.56,35.69
6070,365.00,28.50,36.82
6080,374.90,29.44,37.83
6090,370.10,29.22,37.29
6100,375.00,29.94,37.76
6110,360.00,28.28,36.35
6120,375.00,29.94,37.76
6130,337.00,25.90,34.16
6140,365.30,28.50,36.88
6150,333.10,25.68,33.81
6160,314.40,23.81,31.96
6170,355.20,27.56,35.80
6180,367.30,29.01,36.99
6190,327.70,24.96,33.22
6200,337.30,25.90,34.21
6210,370.00,29.22,37.29
6220,360.00,28.28,36.36
6230,338.10,25.90,34.26
6240,359.60,28.28,36.26
6250,364.90,28.50,36.82
6260,337.40,25.90,34.20
6270,370.00,29.22,37.29
6280,340.00,25.91,34.43
6290,345.00,26.63,34.90
6300,375.00,29.94,37.76
6310,366.50,29.01,36.96
6320,353.50,27.56,35.70
6330,328.10,24.96,33.27
6340,323.40,24.24,32.87
6350,306.00,22.58,31.22
6360,311.60,23.30,31.75
6370,338.60,25.90,34.26
6380,338.70,25.90,34.28
6390,353.60,27.56,35.78
6400,360.00,28.28,36.32
6410,344.70,26.62,34.80
6420,317.80,24.03,32.37
6430,370.10,29.22,37.29
6440,365.10,28.50,36.82
6450,331.90,25.17,33.62
6460,370.40,29.22,37.37
6470,342.70,26.62,34.69
6480,375.00,29.94,37.79
6490,370.00,29.22,37.28
6500,365.30,29.00,36.85
6510,322.00,24.24,32.73
6520,350.00,27.34,35.34
6530,329.10,25.47,33.42
6540,358.60,27.78,36.22
6550,375.00,29.94,37.76
6560,317.10,23.52,32.29
6570,334.30,25.69,33.97
6580,305.60,22.58,31.12
6590,338.00,25.90,34.24
6600,334.80,25.69,33.93
6610,350.10,26.84,35.39
6620,348.90,26.84,35.35
6630,353.50,27.56,35.70
6640,370.00,29.22,37.28
6650,375.00,29.94,37.76
6660,370.00,29.22,37.28
6670,347.70,26.64,35.19
6680,370.00,29.22,37.29
6690,351.40,27.35,35.52
6700,353.60,27.56,35.69
6710,370.00,29.22,37.29
6720,374.90,29.44,37.82
6730,355.00,27.56,35.82
6740,370.10,29.22,37.29
6750,370.00,29.22,37.29
6760,375.00,29.94,37.76
6770,345.00,26.63,34.90
6780,360.00,28.28,36.32
6790,345.00,26.62,34.81
6800,352.30,27.56,35.68
6810,327.90,24.96,33.24
6820,347.70,26.83,35.15
6830,359.40,28.28,36.28
6840,365.00,28.50,36.82
6850,375.00,29.94,37.76
6860,345.60,26.63,34.95
6870,359.40,28.28,36.32
6880,375.00,29.94,37.76
6890,320.00,24.53,32.43
6900,337.90,25.90,34.21
6910,364.70,28.50,36.82
6920,374.90,29.94,37.84
6930,375.20,29.94,37.76
6940,375.00,29.94,37.76
6950,375.00,29.94,37.76
6960,370.00,29.22,37.29
6970,329.50,24.97,33.43
6980,339.20,26.40,34.36
6990,348.60,26.84,35.30
7000,370.00,29.22,37.29
7010,365.60,28.50,36.87
7020,318.50,24.02,32.37
7030,338.40,25.90,34.24
7040,360.20,28.28,36.29
7050,375.00,29.94,37.76
7060,331.80,25.18,33.69
7070,355.50,27.56,35.88
7080,365.50,29.00,36.78
7090,312.00,23.30,31.74
7100,350.20,27.34,35.36
7110,339.90,25.91,34.43
7120,363.90,28.50,36.84
7130,318.20,23.52,32.29
7140,332.50,25.18,33.69
7150,360.50,28.28,36.34
7160,337.30,25.90,34.23
7170,343.10,26.62,34.70
7180,349.60,26.84,35.32
7190,366.40,29.01,36.97
7200,328.40,24.96,33.29
7210,330.00,24.97,33.43
7220,375.20,29.94,37.75
7230,375.00,29.94,37.76
7240,375.00,29.94,37.76
7250,375.00,29.94,37.78
7260,353.80,27.56,35.82
7270,321.60,24.24,32.64
7280,351.00,27.35,35.47
7290,348.50,26.84,35.25
7300,322.10,24.24,32.77
7310,370.30,29.22,37.35
7320,317.60,24.02,32.33
7330,336.50,26.20,34.19
7340,339.10,25.90,34.32
7350,354.50,27.56,35.80
7360,311.40,23.30,31.75
7370,348.60,26.84,35.23
7380,360.00,28.28,36.32
7390,379.90,30.16,38.29
7400,375.10,29.94,37.76
7410,370.00,29.22,37.29
7420,353.80,27.56,35.74
7430,348.50,26.84,35.23
7440,360.00,28.28,36.29
7450,370.00,29.22,37.29
7460,345.00,26.63,34.90
7470,385.00,30.88,38.76
7480,328.10,24.96,33.30
7490,338.40,25.90,34.28
7500,311.60,22.80,31.67
7510,321.90,24.24,32.72
7520,370.00,29.22,37.29
7530,360.00,28.28,36.34
7540,355.00,27.56,35.89
7550,311.40,23.30,31.68
7560,329.10,24.97,33.39
7570,326.00,24.75,33.12
7580,308.30,23.08,31.31
7590,329.30,24.97,33.43
7600,328.40,24.96,33.29
7610,355.10,27.56,35.80
7620,359.90,28.28,36.35
7630,355.10,27.56,35.82
7640,337.10,25.90,34.20
7650,360.30,28.28,36.35
7660,306.40,22.58,31.21
7670,353.60,27.56,35.76
7680,365.00,28.50,36.82
7690,375.00,29.94,37.76
7700,350.00,26.84,35.38
7710,327.50,24.96,33.22
7720,339.00,25.91,34.38
7730,343.50,26.62,34.73
7740,345.00,26.62,34.83
7750,334.10,25.68,33.84
7760,345.00,26.63,34.92
7770,338.60,25.90,34.30
7780,370.00,29.22,37.29
7790,350.00,27.34,35.32
7800,370.00,29.22,37.28
7810,354.90,27.56,35.82
7820,370.10,29.22,37.29
7830,380.00,30.16,38.30
7840,363.70,28.50,36.77
7850,353.60,27.56,35.76
7860,343.10,26.62,34.73
7870,326.90,24.46,33.20
7880,332.60,25.18,33.74
7890,375.10,29.94,37.83
7900,375.00,29.94,37.76
7910,333.80,25.69,33.96
7920,333.50,25.18,33.84
7930,337.50,25.90,34.22
7940,375.20,29.94,37.76
7950,338.70,25.90,34.28
7960,309.90,22.79,31.54
7970,353.70,27.56,35.76
7980,360.00,28.28,36.28
7990,360.00,28.28,36.32
8000,360.00,28.28,36.31
8010,334.10,25.68,33.86
8020,343.40,26.62,34.76
8030,351.60,27.35,35.53
8040,343.60,26.62,34.71
8050,360.00,28.28,36.32
8060,365.00,29.00,36.87
8070,345.00,26.63,34.90
8080,327.80,24.96,33.28
8090,354.50,27.56,35.81
8100,351.50,27.35,35.57
8110,319.80,24.03,32.41
8120,345.20,26.63,35.01
8130,348.50,26.84,35.25
8140,343.10,26.62,34.72
8150,305.00,22.57,31.09
8160,359.60,28.28,36.26
8170,364.10,29.00,36.80
8180,320.90,24.23,32.58
8190,332.00,25.17,33.62
8200,375.30,29.94,37.84
8210,370.00,29.22,37.29
8220,375.00,29.94,37.75
8230,366.30,29.00,36.89
8240,325.10,25.26,33.15
8250,331.30,25.98,33.70
8260,346.50,27.13,35.13
8270,338.40,25.90,34.27
8280,370.00,29.22,37.29
8290,380.00,30.16,38.31
8300,365.10,28.50,36.82
8310,375.00,29.94,37.75
8320,365.00,28.50,36.82
8330,369.90,29.22,37.29
8340,375.20,29.94,37.77
8350,374.90,29.94,37.75
8360,336.50,26.20,34.25
8370,330.00,25.48,33.63
8380,313.30,23.80,31.86
8390,375.20,29.94,37.81
8400,370.00,29.22,37.29
8410,339.80,25.90,34.35
8420,346.70,27.14,35.13
8430,325.00,25.26,33.15
8440,318.30,24.03,32.38
8450,375.20,29.94,37.81
8460,380.00,30.16,38.31
8470,375.00,29.94,37.75
8480,355.00,27.56,35.89
8490,354.90,27.56,35.81
8500,326.60,25.26,33.29
8510,325.00,25.26,33.15
8520,323.40,24.25,32.88
8530,385.10,30.88,38.75
8540,322.30,24.24,32.71
8550,375.00,29.94,37.75
8560,355.00,27.57,35.92
8570,351.10,27.34,35.40
8580,325.30,25.26,33.16
8590,330.00,25.47,33.59
8600,363.60,28.50,36.77
8610,335.00,25.68,33.89
8620,370.00,29.22,37.29
8630,370.00,29.22,37.28
8640,339.70,26.40,34.34
8650,350.00,27.34,35.35
8660,351.60,27.35,35.54
8670,332.90,25.98,33.84
8680,343.50,26.62,34.80
8690,360.00,28.28,36.32
8700,365.00,28.50,36.82
8710,365.00,28.50,36.82
8720,375.00,29.94,37.75
8730,375.00,29.94,37.79
8740,351.50,27.85,35.60
8750,318.90,24.53,32.53
8760,359.60,28.28,36.26
8770,359.80,28.28,36.31
8780,335.50,26.19,33.98
8790,341.20,26.41,34.56
8800,323.40,24.75,32.99
8810,327.40,24.96,33.30
8820,360.00,28.28,36.34
8830,375.00,29.94,37.75
8840,375.00,29.94,37.79
8850,335.00,25.68,33.88
8860,345.00,26.62,34.88
8870,350.30,27.34,35.34
8880,374.60,29.94,37.77
8890,349.80,27.34,35.35
8900,370.30,29.22,37.36
8910,375.00,29.94,37.75
8920,355.00,27.56,35.82
8930,375.00,29.94,37.75
8940,375.00,29.94,37.75
8950,375.00,29.94,37.77
8960,347.70,27.63,35.12
8970,375.00,29.94,37.75
8980,367.30,29.51,37.09
8990,355.00,27.56,35.82
9000,375.00,29.94,37.77
9010,370.00,29.22,37.29
9020,375.00,29.94,37.75
9030,341.40,26.41,34.51
9040,325.00,25.26,33.15
9050,346.60,27.64,35.22
9060,359.70,28.28,36.28
9070,369.80,29.22,37.35
9080,333.90,25.68,33.83
9090,353.60,27.56,35.84
9100,375.00,29.94,37.87
9110,375.00,29.44,37.84
9120,375.00,29.94,37.75
9130,337.60,26.70,34.31
9140,337.40,25.90,34.22
9150,350.00,27.34,35.38
9160,366.30,29.00,36.89
9170,328.70,25.47,33.53
9180,337.70,26.70,34.25
9190,364.90,28.50,36.82
9200,366.60,29.01,37.01
9210,355.80,28.57,36.06
9220,346.40,27.13,35.05
9230,331.20,25.47,33.54
9240,370.10,29.22,37.33
9250,326.50,25.26,33.30
9260,325.00,25.26,33.15
9270,328.30,24.96,33.32
9280,357.50,28.07,36.12
9290,395.00,31.82,39.77
9300,315.20,23.81,32.03
9310,351.10,27.35,35.48
9320,325.10,25.26,33.15
9330,319.40,24.03,32.49
9340,329.20,25.47,33.39
9350,365.00,28.50,36.84
