Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
2720,345.50,4.56,32.83
2730,361.00,5.55,34.29
2740,382.50,6.29,36.42
2750,366.90,6.05,34.92
2760,342.60,5.06,32.47
2770,364.40,5.80,34.48
2780,349.70,5.31,33.36
2790,393.90,6.79,37.62
2800,360.70,5.55,34.26
2810,372.20,5.55,35.56
2820,364.80,5.80,34.59
2830,396.50,6.54,37.84
2840,395.50,6.54,37.83
2850,331.40,4.82,31.48
2860,386.30,6.79,36.76
2870,400.10,7.03,38.07
2880,403.40,7.03,38.50
2890,400.10,6.28,38.18
2900,396.70,6.79,37.92
2910,362.70,5.55,34.67
2920,351.70,5.31,33.49
2930,375.70,6.55,35.70
2940,398.20,6.29,38.17
2950,395.40,6.54,37.83
2960,388.00,6.79,37.06
2970,385.60,5.79,36.76
2980,367.50,5.55,34.97
2990,334.40,5.07,31.60
3000,384.50,6.29,36.48
3010,371.40,5.80,35.47
3020,376.60,5.80,35.88
3030,357.60,5.81,34.13
3040,385.40,6.29,36.76
3050,395.10,6.54,37.82
3060,372.50,5.80,35.43
3070,330.90,4.82,31.41
3080,373.80,6.05,35.67
3090,406.70,7.28,38.91
3100,373.00,6.30,35.68
3110,353.30,5.56,33.52
3120,370.00,6.05,35.09
3130,378.00,6.04,35.93
3140,396.30,6.54,37.96
3150,344.20,4.81,32.78
3160,360.00,5.30,34.18
3170,390.80,6.54,37.46
3180,366.50,5.80,34.97
3190,365.70,5.55,34.74
3200,353.60,5.31,33.85
3210,381.40,6.29,36.38
3220,397.80,6.53,37.83
3230,412.50,7.28,39.49
3240,366.90,5.80,34.64
3250,370.00,5.80,35.27
3260,371.60,6.05,35.52
3270,387.70,6.54,36.99
3280,401.80,7.28,38.60
3290,394.00,6.54,37.83
3300,400.50,7.03,38.08
3310,347.70,5.31,33.02
3320,369.30,5.30,35.20
3330,376.70,6.05,35.91
3340,356.80,5.56,33.98
3350,368.90,5.80,35.37
3360,342.80,4.56,32.50
3370,353.60,5.56,33.60
3380,414.20,6.78,39.69
3390,347.20,5.31,32.93
3400,381.30,6.04,36.38
3410,342.00,4.81,32.51
3420,355.30,5.06,33.84
3430,338.10,5.06,32.08
3440,396.60,6.79,37.99
3450,367.90,5.55,35.17
3460,429.60,7.27,41.20
3470,405.40,6.78,38.80
3480,437.00,7.76,41.88
3490,384.10,5.79,36.70
3500,384.60,5.79,36.74
3510,378.60,6.54,36.14
3520,345.30,4.56,32.80
3530,352.70,5.56,33.52
3540,388.70,6.29,37.24
3550,407.10,6.53,38.82
3560,334.40,4.32,31.66
3570,414.90,6.78,39.69
3580,359.10,5.30,34.27
3590,390.90,6.04,37.26
3600,389.70,6.04,37.16
3610,383.90,6.29,36.47
3620,353.00,5.31,33.51
3630,383.50,5.79,36.62
3640,367.50,5.80,34.89
3650,380.50,6.04,36.29
3660,371.90,5.80,35.34
3670,376.20,6.05,35.94
3680,367.10,5.80,34.97
3690,338.30,4.57,32.27
3700,374.40,6.05,35.54
3710,366.60,5.80,34.91
3720,400.10,6.28,38.25
3730,375.40,5.55,35.75
3740,376.90,6.79,35.81
3750,388.60,6.79,37.11
3760,353.00,5.31,33.55
3770,386.60,6.29,36.85
3780,377.50,6.29,35.98
3790,384.30,5.79,36.73
3800,403.60,7.03,38.48
3810,363.00,5.80,34.49
3820,400.10,6.53,38.30
3830,369.90,5.30,35.21
3840,383.10,6.54,36.47
3850,368.70,6.30,35.12
3860,407.30,6.78,38.91
3870,351.90,5.31,33.41
3880,404.10,6.28,38.35
3890,387.50,6.54,37.00
3900,399.30,6.78,37.99
3910,359.10,5.80,34.14
3920,371.90,6.55,35.32
3930,397.10,6.53,37.88
3940,372.60,5.80,35.36
3950,400.00,7.03,38.08
3960,362.80,5.80,34.49
3970,375.70,5.55,35.79
3980,438.40,7.76,41.89
3990,372.50,6.05,35.48
4000,377.10,6.04,35.91
4010,400.00,6.28,38.19
4020,397.90,6.78,37.98
4030,369.80,6.05,35.03
4040,366.70,5.55,34.75
4050,388.50,6.79,37.10
4060,399.00,6.28,38.15
4070,341.00,4.81,32.23
4080,395.60,6.29,37.80
4090,386.00,6.54,36.61
4100,412.00,7.03,39.36
4110,381.00,6.04,36.29
4120,384.40,6.29,36.47
4130,352.10,5.81,33.62
4140,405.40,7.28,38.59
4150,417.10,7.02,39.78
4160,390.00,6.29,37.30
4170,372.80,6.05,35.52
4180,387.20,6.29,36.92
4190,392.00,6.29,37.44
4200,374.10,6.30,35.58
4210,382.80,6.04,36.46
4220,355.80,5.31,33.84
4230,373.80,5.55,35.77
4240,356.30,5.31,33.93
4250,382.60,6.29,36.60
4260,374.60,5.80,35.76
4270,340.80,5.31,32.15
4280,381.70,6.29,36.41
4290,350.00,5.06,33.13
4300,399.00,6.28,38.14
4310,382.90,5.79,36.61
4320,400.60,7.03,38.10
4330,367.20,5.55,34.82
4340,376.80,5.79,35.86
4350,382.50,6.29,36.51
4360,354.20,5.56,33.62
4370,378.80,6.29,36.04
4380,403.50,7.03,38.51
4390,359.40,5.30,34.19
4400,363.10,6.05,34.55
4410,422.20,7.27,40.36
4420,354.80,5.31,33.98
4430,349.40,5.06,33.14
4440,378.10,5.79,35.89
4450,386.50,6.29,36.84
4460,387.40,6.79,37.01
4470,366.90,5.80,34.97
4480,412.20,7.03,39.39
4490,362.50,5.80,34.46
4500,404.50,7.28,38.64
4510,384.10,6.29,36.58
4520,361.40,5.80,34.60
4530,370.00,6.30,35.13
4540,408.70,7.03,38.95
4550,415.80,7.27,39.52
4560,382.00,5.79,36.33
4570,408.00,6.53,38.84
4580,397.70,6.78,37.95
4590,372.80,6.30,35.54
4600,381.90,6.04,36.36
4610,396.00,6.79,37.87
4620,372.60,6.05,35.42
4630,376.40,5.80,35.93
4640,375.60,6.05,35.89
4650,390.90,6.79,37.12
4660,355.10,5.31,33.81
4670,376.80,6.54,35.74
4680,355.70,5.06,33.88
4690,349.00,5.31,33.00
4700,386.40,6.04,36.74
4710,386.10,6.79,36.59
4720,364.70,5.55,34.50
4730,389.70,6.29,37.02
4740,388.10,5.79,36.93
4750,398.00,6.53,37.86
4760,373.30,6.05,35.51
4770,413.70,7.28,39.48
4780,393.50,6.54,37.39
4790,398.40,6.78,37.97
4800,360.00,5.30,34.31
4810,406.60,6.78,38.92
4820,406.00,7.28,38.62
4830,376.50,5.80,35.82
4840,384.00,6.54,36.49
4850,351.90,4.81,33.27
4860,387.60,6.54,36.99
4870,373.00,6.30,35.55
4880,397.30,6.53,37.82
4890,370.50,5.80,35.37
4900,388.60,6.79,37.09
4910,398.60,6.78,38.03
4920,364.00,5.30,34.46
4930,391.90,6.79,37.47
4940,361.60,5.80,34.46
4950,381.40,6.29,36.37
4960,378.90,5.79,36.13
4970,365.00,5.80,34.85
4980,400.70,6.28,38.19
4990,377.40,6.04,35.90
5000,367.60,6.05,35.04
5010,357.90,5.80,34.06
5020,385.00,6.29,36.64
5030,356.10,5.56,33.87
5040,412.50,7.28,39.56
5050,381.90,5.79,36.64
5060,334.10,4.82,31.52
5070,376.00,5.80,35.90
5080,349.40,5.06,33.24
5090,399.60,6.28,38.17
5100,401.00,7.03,38.12
5110,367.40,5.80,34.96
5120,375.60,6.05,35.89
5130,360.90,5.30,34.28
5140,369.10,5.30,35.15
5150,385.40,6.04,36.74
5160,358.80,5.05,34.21
5170,357.00,5.56,34.04
5180,397.30,6.29,38.15
5190,339.30,4.56,32.32
5200,352.10,5.31,33.79
5210,373.00,6.05,35.53
5220,384.90,6.29,36.45
5230,350.10,5.31,33.34
5240,355.50,5.31,33.78
5250,376.60,6.05,35.94
5260,374.90,5.80,35.77
5270,371.50,5.80,35.36
5280,423.10,7.52,40.47
5290,353.00,5.06,33.43
5300,368.00,6.05,35.03
5310,349.40,5.06,33.20
5320,344.50,4.81,32.60
5330,365.30,6.30,34.64
5340,404.50,7.03,38.54
5350,378.30,6.04,36.09
5360,361.90,5.55,34.38
5370,360.40,5.80,34.32
5380,353.10,5.81,33.63
5390,421.60,7.27,40.32
5400,319.90,4.32,30.36
5410,390.10,6.29,37.23
5420,369.90,5.80,35.31
5430,343.90,5.56,32.66
5440,359.60,5.30,34.30
5450,379.90,6.54,36.09
5460,361.60,5.55,34.36
5470,355.00,5.31,33.88
5480,382.00,6.04,36.31
5490,400.00,6.78,38.07
5500,364.70,6.30,34.66
5510,370.00,5.80,35.00
5520,376.30,6.05,35.86
5530,430.10,7.27,41.17
5540,384.90,5.79,36.75
5550,390.10,6.29,37.28
5560,400.00,6.78,38.02
5570,400.40,6.28,38.25
5580,383.50,6.54,36.53
5590,358.00,5.55,34.01
5600,397.60,6.53,37.90
5610,370.90,5.55,35.31
5620,406.00,6.78,38.76
5630,362.00,6.05,34.50
5640,392.60,6.79,37.48
5650,319.30,4.07,30.27
5660,399.20,6.28,38.20
5670,389.40,6.79,37.13
5680,365.70,6.05,34.61
5690,319.90,4.07,30.43
5700,398.50,7.03,38.06
5710,398.90,6.28,38.14
5720,402.60,6.78,38.38
5730,405.50,7.28,38.66
5740,390.00,7.04,37.18
5750,361.90,5.30,34.31
5760,371.60,5.30,35.39
5770,386.50,6.04,36.84
5780,408.00,7.03,38.97
5790,375.40,6.29,35.55
5800,360.10,5.30,33.99
5810,401.50,6.78,38.38
5820,385.00,5.79,36.68
5830,360.30,5.80,34.19
5840,401.20,6.28,38.21
5850,397.20,6.53,37.82
5860,409.30,7.03,38.99
5870,399.90,6.78,38.05
5880,363.60,5.30,34.54
5890,406.50,6.78,38.84
5900,407.40,6.78,38.88
5910,398.50,7.03,38.05
5920,387.80,6.29,36.99
5930,375.50,6.05,35.63
5940,363.10,5.30,34.37
5950,398.30,6.28,38.11
5960,381.80,7.04,36.40
5970,385.00,5.79,36.65
5980,354.50,5.06,33.65
5990,372.00,5.80,35.28
6000,384.60,5.79,36.65
6010,382.00,6.29,36.40
6020,368.90,5.80,34.92
6030,337.60,4.31,31.87
6040,351.90,5.56,33.48
6050,337.10,4.32,31.96
6060,422.00,7.27,40.36
6070,386.40,6.04,36.73
6080,382.60,6.04,36.41
6090,400.00,6.78,37.96
6100,379.00,5.79,36.23
6110,377.50,5.79,35.99
6120,358.50,5.80,34.05
6130,392.00,6.29,37.32
6140,351.90,4.81,33.33
6150,384.10,6.54,36.51
6160,401.90,6.78,37.96
6170,332.50,4.57,31.42
6180,402.60,6.78,38.37
6190,336.90,4.82,31.93
6200,381.70,6.29,36.37
6210,368.10,5.55,34.93
6220,412.20,7.28,39.52
6230,356.40,5.55,33.61
6240,392.20,6.29,37.30
6250,392.50,6.29,37.38
6260,383.50,6.54,36.54
6270,348.40,5.31,33.09
6280,380.50,5.79,36.18
6290,407.10,6.78,38.87
6300,360.00,5.55,34.35
6310,406.50,6.78,38.85
6320,391.50,6.54,37.37
6330,399.20,6.78,37.91
6340,387.00,6.54,36.94
6350,393.20,6.29,37.43
6360,383.40,6.54,36.52
6370,346.60,4.56,32.77
6380,370.60,5.30,35.32
6390,373.50,6.05,35.58
6400,382.70,6.29,36.44
6410,391.20,6.04,37.11
6420,381.60,6.29,36.38
6430,347.10,5.31,32.89
6440,398.90,7.03,38.08
6450,366.40,5.80,34.87
6460,411.00,7.03,39.33
6470,356.60,5.05,33.80
6480,338.50,4.56,31.94
6490,406.40,6.78,38.82
6500,334.60,4.82,31.57
6510,392.40,6.54,37.40
6520,356.60,6.05,33.80
6530,386.90,6.04,36.73
6540,362.60,5.05,34.41
6550,408.50,7.03,38.96
6560,378.90,6.54,36.06
6570,413.10,7.03,39.37
6580,378.60,6.04,35.85
6590,398.40,6.78,37.96
6600,381.70,5.79,36.33
6610,383.30,6.54,36.54
6620,341.50,5.31,32.21
6630,397.00,7.28,37.83
6640,396.20,6.54,37.86
6650,370.20,5.55,35.20
